STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
IA,2009-03-28,-1.0583333333333331,0.4665413533834586,72.06912430134079,-5.02536231884058,2.908695652173913,13.0,1.0,1.0,6.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,6.0,1.0,0.0
IA,2009-03-29,-0.2585185185185185,3.4193798449612407,71.51699058237925,-4.768888888888888,4.251851851851852,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0
IA,2009-03-30,3.1018115942028985,0.060754716981132,61.272408895314776,-3.3282608695652174,9.531884057971014,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
IA,2009-03-31,6.736428571428571,1.131407942238267,70.27060038328494,0.4707142857142857,13.002142857142855,6.0,0.0,5.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,8.0,0.0,4.0,1.0,0.0
IA,2009-04-01,3.472857142857143,0.3327205882352941,59.4049355799572,-1.5171428571428571,8.462857142857143,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
IA,2009-04-02,4.140647482014388,0.1259398496240601,59.93209326826175,-2.01294964028777,10.294244604316548,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0
IA,2009-04-03,3.0170289855072467,0.5750929368029739,57.51186731485805,-3.7775362318840577,9.81159420289855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-04,4.923897058823529,0.4053435114503816,55.41365370781212,-2.3838235294117647,12.231617647058824,3.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
IA,2009-04-05,4.997810218978103,6.072284644194756,76.71941224569943,0.0686131386861313,9.927007299270072,15.0,4.0,11.0,8.0,7.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,8.0,1.0,8.0,1.0,0.0
IA,2009-04-06,0.3568345323741007,4.645488721804512,70.30116589537384,-3.305755395683453,4.019424460431655,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
IA,2009-04-07,0.7949640287769785,0.0,60.58390792168006,-4.476258992805756,6.066187050359712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-08,3.2910714285714286,0.0,59.30336428983564,-3.932142857142857,10.514285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-09,5.412230215827337,0.0047970479704797,60.00729386057395,-2.187769784172662,13.01223021582734,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IA,2009-04-10,5.633571428571429,0.2474074074074074,48.56039212370701,-0.4578571428571428,11.725,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IA,2009-04-11,5.607553956834533,0.0221804511278195,46.15082571073151,-2.318705035971223,13.533812949640287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-12,6.946296296296296,0.080377358490566,44.26605701931168,-0.94,14.832592592592594,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
IA,2009-04-13,6.841304347826087,3.052380952380952,61.189532430036046,1.6434782608695653,12.04820143884892,12.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0
IA,2009-04-14,5.289642857142857,2.723076923076923,60.15656171547898,-0.3671428571428571,10.946428571428571,8.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
IA,2009-04-15,8.305755395683454,0.0095238095238095,44.5513639125758,-0.7172661870503596,17.328776978417263,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IA,2009-04-16,10.742028985507249,0.0043795620437956,48.2105805315034,2.240579710144928,19.24347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-17,12.321376811594202,0.0766037735849056,52.97686745105583,4.197101449275363,20.445652173913043,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2009-04-18,13.522058823529411,0.5518796992481202,67.84341098693274,6.146323529411765,20.89779411764706,17.0,0.0,1.0,0.0,8.0,0.0,6.0,11.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
IA,2009-04-19,11.660144927536232,3.060948905109489,82.99060346101581,6.510144927536231,16.810144927536232,22.0,3.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
IA,2009-04-20,7.895985401459854,2.1934306569343067,69.18023455527062,2.445985401459854,13.345985401459854,13.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
IA,2009-04-21,7.141304347826087,0.775,52.027927800571526,1.5827338129496402,12.70072463768116,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
