year,state_name,state_alpha,region,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested,excellent,good,fair,poor,very poor,tmax,tmin,tavg,prcp_sum,prcp_mean,rh,flag_condition_progress
2006,IOWA,IA,Temperate Humid,2006-08-27,34,0.0,0.0,0.0,93.0,63.0,6.0,0.0,20.0,45.0,24.0,8.0,3.0,28.278544395230124,16.921481850420154,22.600013122825143,8.422619284358415,1.2032313263369163,78.73625492410163,0
2006,IOWA,IA,Temperate Humid,2006-09-03,35,0.0,0.0,0.0,97.0,84.0,14.0,0.0,20.0,45.0,24.0,8.0,3.0,24.238165275893465,13.225656503398914,18.729004561647365,28.01295862370768,4.00185123195824,79.58726446725565,0
2006,IOWA,IA,Temperate Humid,2006-09-10,36,0.0,0.0,0.0,0.0,93.0,29.0,1.0,20.0,45.0,24.0,8.0,3.0,24.75751796493245,12.146200169609347,18.450881718884737,21.108314008332982,3.0154734297618546,75.79140817342537,0
2006,IOWA,IA,Temperate Humid,2006-09-17,37,0.0,0.0,0.0,0.0,98.0,58.0,3.0,21.0,46.0,23.0,7.0,3.0,22.83786048641812,11.62568971665802,17.228486942574452,54.71987966779294,7.817125666827563,75.01349910832515,0
2006,IOWA,IA,Temperate Humid,2006-09-24,38,0.0,0.0,0.0,0.0,0.0,82.0,4.0,20.0,46.0,23.0,8.0,3.0,17.353157215208405,6.87287076378279,12.1130139894956,20.462405842102235,2.9232008345860336,72.56388856625415,0
2006,IOWA,IA,Temperate Humid,2006-10-01,39,0.0,0.0,0.0,0.0,0.0,94.0,8.0,22.0,47.0,21.0,7.0,3.0,21.28327411276168,6.152364398134303,13.71800674537512,1.731382978723404,0.2473404255319148,63.14486653644439,0
2006,IOWA,IA,Temperate Humid,2006-10-08,40,0.0,0.0,0.0,0.0,0.0,99.0,17.0,23.0,47.0,21.0,6.0,3.0,25.08683123172511,9.801749952305643,17.445487634409606,0.3851120117077562,0.0550160016725366,59.991032209113534,0
2006,IOWA,IA,Temperate Humid,2006-10-15,41,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,49.0,22.0,6.0,3.0,11.971362212548431,1.2766583674710132,6.62284871060421,8.43873277685321,1.2055332538361727,62.83722006504798,0
2006,IOWA,IA,Temperate Humid,2006-10-22,42,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,50.0,20.0,5.0,2.0,10.710063616233068,2.444241427885498,6.578278150769587,24.54867610638631,3.5069537294837585,80.15972974268513,0
2006,IOWA,IA,Temperate Humid,2006-10-29,43,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.769287480585334,-1.5109933555543755,4.124458643246063,9.732445370985484,1.390349338712212,70.98612135237563,1
2006,IOWA,IA,Temperate Humid,2006-11-05,44,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,10.963241069200024,-4.6711618059835205,3.1460396316082533,0.0655913978494623,0.0093701996927803,57.15255399698914,1
2006,IOWA,IA,Temperate Humid,2006-11-12,45,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,13.465948616578666,0.6135119041943117,7.041114551904356,9.787377569325878,1.3981967956179826,71.35653904832391,1
2006,IOWA,IA,Temperate Humid,2006-11-19,46,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,6.111062813840017,-2.343488212359752,1.8838716997006697,4.034913316277674,0.5764161880396677,81.4212858392416,1
2006,IOWA,IA,Temperate Humid,2006-11-26,47,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,12.589268008594567,-1.449556545956183,5.570708029072827,0.9317204301075268,0.1331029185867895,69.77064846747417,1
2007,IOWA,IA,Temperate Humid,2007-04-08,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42988596754356,-4.893584135755341,0.7674517729797232,12.083422459893049,1.7262032085561496,63.46667125367533,1
2007,IOWA,IA,Temperate Humid,2007-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.937056248369176,-2.5528236425106625,2.692018242428461,21.056062701738323,3.008008957391189,66.7420077445022,1
2007,IOWA,IA,Temperate Humid,2007-04-22,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.530189910317564,5.041226917471527,13.28563393931272,2.6314132104454684,0.3759161729207812,54.18327271176268,1
2007,IOWA,IA,Temperate Humid,2007-04-29,17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82038474421824,7.84951125955442,13.33494800188633,69.52046214322183,9.931494591888834,69.5381415296617,1
2007,IOWA,IA,Temperate Humid,2007-05-06,18,53.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73540564577321,11.716494292044423,17.72767443735837,37.84101364500816,5.405859092144022,65.09868582537506,1
2007,IOWA,IA,Temperate Humid,2007-05-13,19,77.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.762294490449,12.364281226563277,19.063287858506133,23.498611532756023,3.3569445046794324,59.51780286015922,1
2007,IOWA,IA,Temperate Humid,2007-05-20,20,93.0,65.0,0.0,0.0,0.0,0.0,0.0,17.0,62.0,18.0,2.0,1.0,24.6032914666504,9.769706837030492,17.185041102847183,7.634834864528231,1.0906906949326045,53.86530542983743,0
2007,IOWA,IA,Temperate Humid,2007-05-27,21,98.0,86.0,0.0,0.0,0.0,0.0,0.0,21.0,59.0,17.0,3.0,0.0,24.71927298169745,12.593591873074889,18.657385699466204,42.64111395256577,6.091587707509396,66.05599771327276,0
2007,IOWA,IA,Temperate Humid,2007-06-03,22,0.0,93.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,17.0,3.0,1.0,25.14689972612829,14.5364082728636,19.840771398928,43.13635435396387,6.1623363362805526,74.627966787117,0
2007,IOWA,IA,Temperate Humid,2007-06-10,23,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,56.0,18.0,4.0,1.0,25.92176857651562,12.28597197862354,19.10501160053605,9.63224667919722,1.376035239885317,57.25997779706684,0
2007,IOWA,IA,Temperate Humid,2007-06-24,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,56.0,17.0,4.0,1.0,27.860209388231542,16.265733904363746,22.062971646297648,52.867242680715165,7.552463240102166,71.52877065987879,0
2007,IOWA,IA,Temperate Humid,2007-07-01,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,54.0,19.0,4.0,1.0,27.36393145593677,15.674395407546523,21.51916343174165,3.135044256258273,0.4478634651797533,69.86710697210128,0
2007,IOWA,IA,Temperate Humid,2007-07-08,27,0.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,53.0,21.0,5.0,2.0,30.77587481550428,17.96104530962851,24.370801495542462,8.909774287965778,1.2728248982808257,65.35482077552201,0
2007,IOWA,IA,Temperate Humid,2007-07-15,28,0.0,0.0,47.0,0.0,0.0,0.0,0.0,15.0,48.0,27.0,7.0,3.0,29.015789716468248,14.91816485847362,21.966977287470936,6.579722408988831,0.9399603441412616,62.55966018988698,0
2007,IOWA,IA,Temperate Humid,2007-07-22,29,0.0,0.0,73.0,3.0,0.0,0.0,0.0,16.0,47.0,27.0,8.0,2.0,29.44707923523149,16.785240388633728,23.11615981193261,45.52389672631851,6.503413818045502,70.91247713357286,0
2007,IOWA,IA,Temperate Humid,2007-07-29,30,0.0,0.0,90.0,10.0,0.0,0.0,0.0,15.0,45.0,29.0,8.0,3.0,29.6726054658038,18.412651112961267,24.04262828938253,27.877190764505794,3.982455823500828,74.0085946097456,0
2007,IOWA,IA,Temperate Humid,2007-08-05,31,0.0,0.0,96.0,27.0,3.0,0.0,0.0,17.0,44.0,27.0,10.0,2.0,29.753004531603107,17.471889432715408,23.613758621929737,25.518925758335293,3.645560822619328,72.22347466494232,0
2007,IOWA,IA,Temperate Humid,2007-08-12,32,0.0,0.0,0.0,52.0,14.0,0.0,0.0,18.0,46.0,26.0,8.0,2.0,30.47975671451888,20.28638121002641,25.38569132677143,41.77443373431731,5.967776247759616,79.74526414631724,0
2007,IOWA,IA,Temperate Humid,2007-08-19,33,0.0,0.0,0.0,73.0,39.0,1.0,0.0,19.0,52.0,21.0,6.0,2.0,29.04570574266409,18.618308112824145,23.836155578513985,47.03275168258585,6.718964526083693,79.23546478243713,0
2007,IOWA,IA,Temperate Humid,2007-08-26,34,0.0,0.0,0.0,85.0,58.0,7.0,0.0,22.0,48.0,20.0,7.0,3.0,27.47766564941829,17.80575800293147,22.64171182617488,111.45051798152558,15.921502568789368,81.07300135603035,0
2007,IOWA,IA,Temperate Humid,2007-09-02,35,0.0,0.0,0.0,94.0,77.0,16.0,0.0,19.0,49.0,22.0,7.0,3.0,27.98818802346207,15.22849055424764,21.60833928885485,18.33863484526539,2.6198049778950554,72.88604908945334,0
2007,IOWA,IA,Temperate Humid,2007-09-09,36,0.0,0.0,0.0,0.0,91.0,41.0,2.0,19.0,50.0,21.0,7.0,3.0,28.694151888216943,15.71694896399901,22.20677296050415,28.834644526094618,4.119234932299231,72.91515071144612,0
2007,IOWA,IA,Temperate Humid,2007-09-16,37,0.0,0.0,0.0,0.0,96.0,69.0,4.0,20.0,52.0,20.0,6.0,2.0,19.991378348995045,5.7410120741295865,12.8625375258603,10.905224886086128,1.5578892694408757,66.10720596707236,0
2007,IOWA,IA,Temperate Humid,2007-09-23,38,0.0,0.0,0.0,0.0,0.0,86.0,7.0,21.0,51.0,20.0,6.0,2.0,27.579659792311737,12.2710525951185,19.922311354073305,20.673193954442883,2.953313422063269,67.39645865552407,0
2007,IOWA,IA,Temperate Humid,2007-09-30,39,0.0,0.0,0.0,0.0,0.0,94.0,13.0,21.0,53.0,19.0,5.0,2.0,25.03531866432692,10.177145389074497,17.61728522652302,13.525987114028586,1.9322838734326555,63.9686526501966,0
2007,IOWA,IA,Temperate Humid,2007-10-07,40,0.0,0.0,0.0,0.0,0.0,99.0,22.0,24.0,49.0,19.0,6.0,2.0,26.29633685164102,13.344555015457022,19.819457021352434,37.95134087041725,5.4216201243453215,72.49118022940934,0
2007,IOWA,IA,Temperate Humid,2007-10-14,41,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,53.0,19.0,6.0,2.0,18.03391379601486,7.776254462778019,12.905606274424663,40.26621128696259,5.752315898137512,72.9586545341514,0
2007,IOWA,IA,Temperate Humid,2007-10-21,42,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,17.509037755852116,8.952334382360517,13.229948265243513,54.63507948963705,7.805011355662436,77.49937392151547,1
2007,IOWA,IA,Temperate Humid,2007-10-28,43,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,15.012017559904884,1.6478704394197354,8.328883440503159,0.8803659573310818,0.1257665653330117,64.45699068168453,1
2007,IOWA,IA,Temperate Humid,2007-11-04,44,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,16.006175194033915,0.5485648120950751,8.27688668356709,0.0025641025641025,0.0003663003663003,53.47825751220068,1
2007,IOWA,IA,Temperate Humid,2007-11-11,45,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,10.499002787118984,-2.4984510305813123,4.002259809830233,0.0156722630251446,0.0022388947178778,62.251823463731576,1
2007,IOWA,IA,Temperate Humid,2007-11-18,46,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,11.83809782671936,-0.4442074854459233,5.698221292596293,0.2311711939163798,0.0330244562737685,57.99878892183307,1
2008,IOWA,IA,Temperate Humid,2008-04-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459686855509043,-0.0989596531748725,4.184062032892187,44.39300172937451,6.341857389910644,78.64496490977845,1
2008,IOWA,IA,Temperate Humid,2008-04-20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78163100086718,3.5596716963886457,9.17083351049476,34.36812404714437,4.90973200673491,68.55546267994782,1
2008,IOWA,IA,Temperate Humid,2008-04-27,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3398998150687,5.647308882469337,12.497869097868527,51.64225658830377,7.377465226900539,67.68687139169815,1
2008,IOWA,IA,Temperate Humid,2008-05-04,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.845509728822432,2.792533092502275,9.315520456323783,13.069993363198936,1.8671419090284196,62.56491331936565,1
2008,IOWA,IA,Temperate Humid,2008-05-11,19,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44522733962243,7.14562293001888,13.800787531496145,40.50748131881912,5.786783045545589,62.59888298944708,1
2008,IOWA,IA,Temperate Humid,2008-05-18,20,78.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92715003962317,6.202413316303476,13.56771474908111,0.9487869698603052,0.1355409956943292,51.25092336386226,1
2008,IOWA,IA,Temperate Humid,2008-05-25,21,93.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.340492544165297,8.004391150213914,14.168791475561443,24.97794654278288,3.5682780775404117,60.14619547434491,1
2008,IOWA,IA,Temperate Humid,2008-06-01,22,97.0,77.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,29.0,4.0,1.0,23.320355971775776,11.259924393644194,17.28836476131398,69.11222329515134,9.873174756450192,68.60726166732297,0
2008,IOWA,IA,Temperate Humid,2008-06-08,23,0.0,89.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,34.0,8.0,2.0,26.419560015469774,16.319046423379714,21.36988329651935,104.9938355303658,14.999119361480828,77.60562416609129,0
2008,IOWA,IA,Temperate Humid,2008-06-15,24,0.0,95.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,36.0,11.0,4.0,26.47119293648518,15.011753385144956,20.74065828162535,83.16706978490171,11.881009969271672,68.65096065240616,0
2008,IOWA,IA,Temperate Humid,2008-06-22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,41.0,35.0,11.0,4.0,27.19118143375386,13.21520854965483,20.201853044853664,7.434263931960981,1.0620377045658544,55.31742316349551,0
2008,IOWA,IA,Temperate Humid,2008-06-29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,32.0,11.0,4.0,26.84703711099689,15.618789711087103,21.235182170508622,40.53828346100523,5.791183351572175,69.90624038594011,0
2008,IOWA,IA,Temperate Humid,2008-07-06,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,30.0,10.0,3.0,27.499688681014455,14.56091518780294,21.0303019344087,5.578491654974616,0.7969273792820879,63.009711558492086,0
2008,IOWA,IA,Temperate Humid,2008-07-13,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,45.0,30.0,9.0,3.0,29.503913522243437,17.506190720892672,23.50505212156805,45.92408287676838,6.560583268109768,71.97943875800773,0
2008,IOWA,IA,Temperate Humid,2008-07-20,29,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,48.0,28.0,8.0,2.0,29.58144896957421,17.862928163575106,23.72218856657466,54.2246625169924,7.746380359570343,73.66155318941641,0
2008,IOWA,IA,Temperate Humid,2008-07-27,30,0.0,0.0,45.0,0.0,0.0,0.0,0.0,15.0,44.0,29.0,9.0,3.0,27.50095768009707,17.093921686092045,22.29743968309456,34.67067266673826,4.952953238105466,77.37914516405019,0
2008,IOWA,IA,Temperate Humid,2008-08-03,31,0.0,0.0,73.0,2.0,0.0,0.0,0.0,16.0,48.0,26.0,8.0,2.0,29.78228930927469,18.307215255691464,24.043774431223717,22.926583109083133,3.2752261584404474,78.0995829182831,0
2008,IOWA,IA,Temperate Humid,2008-08-10,32,0.0,0.0,87.0,10.0,0.0,0.0,0.0,17.0,49.0,25.0,7.0,2.0,28.8473012645784,16.45281998004081,22.649993818609712,11.112961990239029,1.5875659986055757,74.59916327789244,0
2008,IOWA,IA,Temperate Humid,2008-08-17,33,0.0,0.0,95.0,30.0,4.0,0.0,0.0,19.0,50.0,22.0,7.0,2.0,26.538442514977056,13.808565653044724,20.17281624243231,13.538074770005638,1.934010681429377,73.42144626135975,0
2008,IOWA,IA,Temperate Humid,2008-08-24,34,0.0,0.0,0.0,53.0,13.0,0.0,0.0,16.0,49.0,25.0,8.0,2.0,27.426095415819866,15.34668872304962,21.38572770296873,5.1169160383970045,0.7309880054852863,74.04459555252734,0
2008,IOWA,IA,Temperate Humid,2008-08-31,35,0.0,0.0,0.0,75.0,33.0,1.0,0.0,15.0,48.0,26.0,9.0,2.0,26.58099869632976,12.51391118281988,19.547873174148872,20.0595424472001,2.865648921028586,72.25590823391158,0
2008,IOWA,IA,Temperate Humid,2008-09-07,36,0.0,0.0,0.0,82.0,50.0,3.0,0.0,14.0,47.0,27.0,9.0,3.0,23.361748899081796,11.709216037382282,17.536756515542546,18.798839654112907,2.6855485220161297,78.31613269243151,0
2008,IOWA,IA,Temperate Humid,2008-09-14,37,0.0,0.0,0.0,92.0,71.0,11.0,0.0,15.0,48.0,25.0,9.0,3.0,21.20392114592316,11.260021641661798,16.232798518458356,65.73606981006554,9.39086711572365,81.87841164849469,0
2008,IOWA,IA,Temperate Humid,2008-09-21,38,0.0,0.0,0.0,0.0,85.0,23.0,0.0,13.0,48.0,27.0,9.0,3.0,24.813517009782625,10.29076019976048,17.55380576084261,1.4406782857016485,0.205811183671664,71.70468848033201,0
2008,IOWA,IA,Temperate Humid,2008-09-28,39,0.0,0.0,0.0,0.0,93.0,45.0,2.0,15.0,47.0,27.0,9.0,2.0,26.290962819164893,13.01662754662105,19.65070959703846,13.181085810676842,1.8830122586681204,74.12615504815817,0
2008,IOWA,IA,Temperate Humid,2008-10-05,40,0.0,0.0,0.0,0.0,0.0,66.0,3.0,14.0,47.0,27.0,9.0,3.0,20.03536775236641,5.688521780647667,12.86336473996551,15.082374911504171,2.154624987357739,67.8203238567548,0
2008,IOWA,IA,Temperate Humid,2008-10-12,41,0.0,0.0,0.0,0.0,0.0,84.0,7.0,14.0,50.0,25.0,8.0,3.0,22.41158604938413,8.694735988630393,15.55430591388654,25.236804750383705,3.6052578214833866,67.18685754059945,0
2008,IOWA,IA,Temperate Humid,2008-10-19,42,0.0,0.0,0.0,0.0,0.0,92.0,13.0,15.0,47.0,27.0,9.0,2.0,15.760723363713572,3.839662325779024,9.798912241555296,23.75170694593664,3.3931009922766626,75.48184087535378,0
2008,IOWA,IA,Temperate Humid,2008-10-26,43,0.0,0.0,0.0,0.0,0.0,96.0,20.0,18.0,46.0,25.0,8.0,3.0,12.876720867931592,3.2882457906756675,8.08187569651013,35.06227823124999,5.00889689017857,71.23230351147728,0
2008,IOWA,IA,Temperate Humid,2008-11-02,44,0.0,0.0,0.0,0.0,0.0,0.0,43.0,18.0,47.0,25.0,8.0,2.0,15.33584714498433,0.0889504575747336,7.729200886079213,0.2385451316995682,0.0340778759570811,60.60884556388647,0
2008,IOWA,IA,Temperate Humid,2008-11-09,45,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,14.333417546820945,5.151890004716721,9.746601384384348,20.022488737400888,2.8603555339144124,73.65270152059433,1
2008,IOWA,IA,Temperate Humid,2008-11-16,46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,5.008663939523231,-1.6047725037785985,1.7012274573426147,20.0125371079818,2.8589338725688287,83.74629424626521,1
2008,IOWA,IA,Temperate Humid,2008-11-23,47,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2.705959791539453,-8.010785388747044,-2.6569745036921586,1.426578920875674,0.2037969886965248,68.56103986749089,1
2009,IOWA,IA,Temperate Humid,2009-04-19,16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81721092409438,2.807602690434948,9.811758878402784,9.478793624967995,1.354113374995428,59.702702926942656,1
2009,IOWA,IA,Temperate Humid,2009-04-26,17,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.317319429734518,5.236852370294292,12.276708680098007,31.814939359122626,4.5449913370175175,61.12388879372698,1
2009,IOWA,IA,Temperate Humid,2009-05-03,18,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.870271041817652,6.058052107059459,11.459696177644767,49.14067331091163,7.02009618727309,70.1594755542412,1
2009,IOWA,IA,Temperate Humid,2009-05-10,19,81.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48337299410829,8.53988186000258,15.011321417421067,20.55237706567236,2.936053866524623,65.95989763930582,1
2009,IOWA,IA,Temperate Humid,2009-05-17,20,90.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77081997010223,5.890509136336111,12.33034648706141,35.940552334396195,5.134364619199457,65.48726046276448,1
2009,IOWA,IA,Temperate Humid,2009-05-24,21,97.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.581796580404724,12.281395247641168,18.931595914022942,6.548062997444852,0.9354375710635504,56.46342539806152,1
2009,IOWA,IA,Temperate Humid,2009-05-31,22,99.0,90.0,0.0,0.0,0.0,0.0,0.0,17.0,62.0,19.0,2.0,0.0,22.956548670356508,11.376231620510827,17.166390145433667,32.15481214061468,4.593544591516383,64.52631767761997,0
2009,IOWA,IA,Temperate Humid,2009-06-07,23,99.0,95.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,17.0,2.0,0.0,23.99440459738518,11.551616736983137,17.77301066718416,29.96942834853444,4.281346906933491,62.28061862694975,0
2009,IOWA,IA,Temperate Humid,2009-06-14,24,0.0,99.0,0.0,0.0,0.0,0.0,0.0,20.0,58.0,19.0,2.0,1.0,21.959373432617703,11.983782414168653,16.97005182373275,34.97609751051387,4.996585358644838,76.3744368862095,0
2009,IOWA,IA,Temperate Humid,2009-07-12,28,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,52.0,16.0,4.0,1.0,27.018723251663687,16.122996042846378,21.57238145877684,50.55900945667261,7.222715636667516,77.4770591965096,0
2009,IOWA,IA,Temperate Humid,2009-07-19,29,0.0,0.0,26.0,0.0,0.0,0.0,0.0,28.0,52.0,16.0,3.0,1.0,24.575168400301987,13.82547550904346,19.19972437312041,14.17693699299888,2.025276713285554,72.94916246834173,0
2009,IOWA,IA,Temperate Humid,2009-07-26,30,0.0,0.0,60.0,0.0,0.0,0.0,0.0,26.0,54.0,15.0,4.0,1.0,26.15476312741077,13.885389481108586,20.01835419809438,25.26003186572775,3.60857598081825,74.47954068752021,0
2009,IOWA,IA,Temperate Humid,2009-08-02,31,0.0,0.0,79.0,2.0,0.0,0.0,0.0,29.0,49.0,15.0,5.0,2.0,26.004781421681496,12.936893444327582,19.471591704178657,8.741747179458397,1.248821025636914,70.94822716465805,0
2009,IOWA,IA,Temperate Humid,2009-08-09,32,0.0,0.0,91.0,11.0,0.0,0.0,0.0,28.0,50.0,16.0,4.0,2.0,28.144674863748413,15.883802137770532,22.011198518073545,31.44633924989201,4.492334178556001,75.31537886164482,0
2009,IOWA,IA,Temperate Humid,2009-08-16,33,0.0,0.0,98.0,27.0,3.0,0.0,0.0,27.0,50.0,15.0,5.0,3.0,28.90632423329997,17.649676101410396,23.27800016735518,39.16791407523593,5.595416296462275,77.82021546876021,0
2009,IOWA,IA,Temperate Humid,2009-08-23,34,0.0,0.0,0.0,49.0,10.0,0.0,0.0,28.0,51.0,14.0,5.0,2.0,24.49737199616618,13.466811949298132,18.98559835629292,35.494244858675735,5.070606408382248,79.35324111372726,0
2009,IOWA,IA,Temperate Humid,2009-08-30,35,0.0,0.0,0.0,74.0,28.0,0.0,0.0,27.0,49.0,15.0,6.0,3.0,23.786485525629708,13.144152727013187,18.46623727135724,51.69603794616083,7.385148278022975,80.76846799157741,0
2009,IOWA,IA,Temperate Humid,2009-09-06,36,0.0,0.0,0.0,86.0,53.0,2.0,0.0,25.0,51.0,16.0,5.0,3.0,22.78826422495793,9.099184477171862,15.942486964315163,2.919911322269573,0.4171301888956533,74.03212989514944,0
2009,IOWA,IA,Temperate Humid,2009-09-13,37,0.0,0.0,0.0,95.0,76.0,8.0,0.0,26.0,49.0,17.0,5.0,3.0,26.374751727113857,13.068081776262432,19.72240189044121,2.497983129291221,0.3568547327558887,76.93387256948662,0
2009,IOWA,IA,Temperate Humid,2009-09-20,38,0.0,0.0,0.0,98.0,89.0,22.0,0.0,26.0,49.0,17.0,6.0,2.0,26.192173281184505,10.897325739848576,18.54474951051654,0.0861244159167802,0.0123034879881114,69.85583696511647,0
2009,IOWA,IA,Temperate Humid,2009-09-27,39,0.0,0.0,0.0,0.0,95.0,47.0,2.0,23.0,52.0,16.0,6.0,3.0,22.45674983877734,11.656304499963923,17.056686649220968,38.716802942505936,5.530971848929419,79.54819315419763,0
2009,IOWA,IA,Temperate Humid,2009-10-04,40,0.0,0.0,0.0,0.0,98.0,71.0,3.0,24.0,51.0,17.0,5.0,3.0,16.276690859471838,5.5877280779110094,10.93331202650287,35.540818614895,5.077259802127857,73.2671501733475,0
2009,IOWA,IA,Temperate Humid,2009-10-11,41,0.0,0.0,0.0,0.0,0.0,86.0,6.0,25.0,51.0,17.0,5.0,2.0,12.177256374271048,0.8010408094638716,6.488893276535551,15.743586781032388,2.24908382586177,72.20438337963662,0
2009,IOWA,IA,Temperate Humid,2009-10-18,42,0.0,0.0,0.0,0.0,0.0,93.0,10.0,24.0,51.0,18.0,5.0,2.0,7.365145908257288,-0.0220765611239187,3.671209821403597,11.749236835293654,1.6784624050419503,78.18934486733221,0
2009,IOWA,IA,Temperate Humid,2009-10-25,43,0.0,0.0,0.0,0.0,0.0,96.0,12.0,21.0,55.0,17.0,5.0,2.0,13.941758152490127,4.135454726199972,9.03687771599868,63.01543184429283,9.00220454918469,82.61255603720078,0
2009,IOWA,IA,Temperate Humid,2009-11-01,44,0.0,0.0,0.0,0.0,0.0,100.0,18.0,20.0,52.0,19.0,6.0,3.0,13.115150820940928,2.7318423816667807,7.923496601303854,40.17580777778367,5.7394011111119525,78.26807849638405,0
2009,IOWA,IA,Temperate Humid,2009-11-08,45,0.0,0.0,0.0,0.0,0.0,100.0,34.0,22.0,52.0,18.0,6.0,2.0,15.489739062449518,0.7989566101566962,8.14642526269351,0.377884589035538,0.0539835127193625,64.1052573213686,0
2009,IOWA,IA,Temperate Humid,2009-11-15,46,0.0,0.0,0.0,0.0,0.0,0.0,59.0,22.0,53.0,18.0,5.0,2.0,14.911027651125334,2.368203977454729,8.63961581429003,0.6129466793968636,0.087563811342409,66.40841517024913,0
2009,IOWA,IA,Temperate Humid,2009-11-22,47,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,9.044045806319057,-0.020074297249304,4.514362811427043,9.719148324301957,1.388449760614565,78.84189840757229,1
2009,IOWA,IA,Temperate Humid,2009-11-29,48,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,8.926938722649114,0.2027733340860553,4.564309559332743,20.67112114237822,2.9530173060540315,83.33462939075442,1
