state_alpha,state_name,year,region,week_ending,tmax,tmin,tavg,prcp_sum,prcp_mean,rh
IN,INDIANA,2009,Temperate Humid,2009-07-19,25.989081338519004,14.560601695638464,20.27743473696564,17.876141385131703,2.5537344835902434,67.517575657
IN,INDIANA,2009,Temperate Humid,2009-07-26,25.747908263127858,14.691278247103488,20.218722627137478,37.577960092305425,5.36828001318649,74.37233396896796
IN,INDIANA,2009,Temperate Humid,2009-08-02,26.949326573833854,15.90726127328905,21.42801872025652,26.03398690592704,3.7191409865610057,73.53479557952046
IN,INDIANA,2009,Temperate Humid,2009-08-09,27.465252260211447,15.955431899166594,21.71099879259063,27.0586121897873,3.8655160271124713,73.99487719539498
IN,INDIANA,2009,Temperate Humid,2009-08-16,30.105191025399314,17.318453538419877,23.711822281909598,6.560561420103032,0.9372230600147189,71.9767620945388
IN,INDIANA,2009,Temperate Humid,2009-08-23,27.13386182028815,17.53411349058265,22.334503119352924,52.63683552905622,7.519547932722317,79.10617806270827
IN,INDIANA,2009,Temperate Humid,2009-08-30,25.459381127137572,13.789296573607798,19.620270596675674,23.565791838343316,3.366541691191902,79.57142236212927
IN,INDIANA,2009,Temperate Humid,2009-09-06,24.374670727131022,11.112483325799444,17.742978156578545,4.617719465103331,0.6596742093004758,71.42371729738795
IN,INDIANA,2009,Temperate Humid,2009-09-13,25.598698097571173,14.118618402985364,19.858658250278268,11.544720812682579,1.6492458303832256,76.81502198972794
IN,INDIANA,2009,Temperate Humid,2009-09-20,25.905489502731786,11.443030923260393,18.674260212996085,3.237451014519367,0.4624930020741953,69.59360854636348
IN,INDIANA,2009,Temperate Humid,2009-09-27,23.786657100163797,16.136708387645488,19.961668019400122,46.82560317601706,6.689371882288151,83.97799766207378
IN,INDIANA,2009,Temperate Humid,2009-10-04,17.159343046463796,7.643911344075584,12.401092577959561,26.569741368322568,3.7956773383317954,72.42683324714484
IN,INDIANA,2009,Temperate Humid,2009-10-11,15.572095365240397,4.9314017160896935,10.251748540665046,55.22224759245591,7.888892513207987,77.28572657149239
