STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2021-09-19,23.845967741935485,18.268279569892474,29.44438502673797,1.3704326923076924,78.96158473815369,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-09-20,23.46675824175824,18.62459016393443,28.31978021978022,1.0165071770334928,79.81100215204863,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2021-09-21,22.29032258064516,18.881720430107528,25.6989247311828,6.560350492880613,86.88176781156176,12.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-22,21.75618279569893,18.5752688172043,24.93709677419355,20.810642781875657,91.18975513455058,19.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-23,18.826612903225808,13.262903225806452,24.39032258064516,20.825702393340272,78.8754492983485,11.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-24,16.27715053763441,9.569354838709678,22.98494623655914,2.1786697247706424,69.33099308899051,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-25,16.418579234972675,9.124043715846994,23.727027027027027,0.039667458432304,71.30646159393712,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-26,16.993406593406593,9.907142857142857,24.092391304347824,0.0019184652278177,68.146101580673,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-27,17.74297297297297,9.874054054054056,25.61189189189189,0.0048009367681498,69.34651159890427,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-09-28,19.75295698924732,11.981182795698924,27.5247311827957,0.0012850467289719,72.62325016785833,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-09-29,21.258333333333333,14.290322580645162,28.226344086021506,0.0054524361948955,75.55847468436872,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-09-30,20.865027322404373,14.585245901639343,27.184864864864863,0.6426787741203178,77.86725509021043,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-10-01,19.78551912568306,13.25792349726776,26.32717391304348,0.1504672897196261,77.4275032306449,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-02,19.80054644808743,13.250819672131149,26.37010869565217,0.0075358851674641,76.08921207810708,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-10-03,20.62717391304348,14.347826086956522,26.929189189189188,0.1449880668257756,76.83927651993811,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-04,21.454864864864867,16.253513513513514,26.67419354838709,3.01819209039548,81.37267199072211,20.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-05,22.26310160427808,17.461497326203208,27.07712765957447,3.905869565217392,83.06814861286892,23.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-06,22.315240641711227,18.30320855614973,26.327272727272728,6.746204620462047,85.75572720408407,19.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-07,21.49946524064171,18.502673796791445,24.495744680851065,14.05838779956427,90.23648995912905,16.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0
NC,2021-10-08,20.75454545454545,18.262566844919785,23.26170212765957,12.408333333333331,91.1755745767909,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-09,20.14395604395604,17.425274725274726,22.852717391304346,16.92125550660793,91.96771608435668,22.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-10,20.131593406593407,16.525824175824173,23.72391304347826,8.498751418842224,85.4513778064674,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-11,19.98169398907104,16.292896174863387,23.671739130434784,0.7973099415204679,86.60105011842612,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-10-12,19.474864864864863,15.708064516129031,23.26505376344086,0.2811778290993071,86.01036329979672,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-10-13,19.77351351351352,14.688108108108109,24.86631016042781,0.1785219399538106,82.00171364343632,27.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-14,20.521657754010697,14.249197860962566,26.814361702127663,0.0430913348946135,79.88237005530986,19.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2021-10-15,21.04945945945946,14.30108108108108,27.82139037433156,0.0104066985645933,77.72320847944826,20.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-16,20.51793478260869,13.542391304347827,27.526344086021503,0.2089264173703257,78.537692490428,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-17,14.788108108108108,7.252688172043011,22.310752688172045,1.5323255813953487,56.394204378014855,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-18,12.694594594594594,5.077837837837838,20.31135135135135,0.0109263657957244,59.69546375256751,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-10-19,13.528108108108109,4.87945945945946,22.17675675675676,0.0060212514757969,62.89082268378688,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-10-20,15.058241758241758,6.054395604395605,24.062087912087915,0.0030516431924882,64.62786860805537,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-10-21,16.310326086956522,7.676630434782608,24.95945945945946,0.0102625298329355,73.27463775611075,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-22,17.648108108108108,11.024864864864863,24.29032258064516,0.4420991926182238,75.5712502393867,14.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-23,16.21502732240437,9.547540983606558,22.90216216216216,0.5939246658566222,73.13044669209579,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
NC,2021-10-24,15.653571428571428,7.920329670329671,23.404918032786888,0.0157568238213399,73.39444248102161,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-25,17.596236559139786,10.876344086021506,24.31657754010695,0.8295808383233534,83.42770596331712,12.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
NC,2021-10-26,15.999180327868851,9.818478260869565,22.18415300546448,12.105821205821204,70.67005343605494,13.0,0.0,10.0,0.0,0.0,0.0,1.0,3.0
NC,2021-10-27,12.399732620320856,5.259893048128342,19.53957219251337,0.0951557093425605,60.76054577109571,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-28,13.145430107526884,6.348387096774193,19.94247311827957,0.6102803738317757,84.18769456767309,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NC,2021-10-29,14.019459459459458,9.193513513513514,18.87272727272727,14.753235908141964,85.05585177576225,22.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2021-10-30,12.992622950819673,8.39016393442623,17.622043010752687,2.347597254004577,79.72575469253056,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-10-31,13.098907103825136,8.437704918032786,17.7875,0.8184873949579832,77.50570768167262,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-01,12.940437158469944,6.139890710382513,19.75434782608696,0.0707058823529411,72.2878200413703,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-02,12.753225806451612,5.970967741935484,19.517021276595745,0.0070339976553341,78.79936276091125,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-03,10.671236559139784,6.13763440860215,15.245454545454546,0.0343565525383707,66.76021320260982,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-04,7.67054054054054,4.666486486486487,10.739784946236558,0.7175339366515836,76.17560037232934,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-05,5.667567567567567,1.5664864864864865,9.838709677419354,1.845240761478164,75.30152807828448,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-06,7.375966850828729,2.306077348066298,12.437158469945356,0.1304611650485437,67.7830675291532,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-07,9.169505494505492,3.5983516483516484,14.738797814207649,2.325,64.35357757037208,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2021-11-08,10.609677419354838,2.61989247311828,18.5994623655914,0.100354609929078,56.10815703608228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2021-11-09,12.758602150537634,2.815053763440861,22.70215053763441,0.0018779342723004,64.73048155041103,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-11-10,14.57918918918919,4.742162162162162,24.416216216216217,0.0018626309662398,64.48432203327314,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-11-11,14.0927807486631,5.326737967914439,22.85851063829787,0.2313817330210772,80.53370997285535,12.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-11-12,13.571774193548386,6.856989247311828,20.30855614973262,9.753444676409185,75.28205806529384,20.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0
NC,2021-11-13,11.2827868852459,3.776502732240437,18.835135135135136,0.0964370546318289,66.77483842959322,10.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0
NC,2021-11-14,7.251373626373627,-0.5252747252747253,15.030434782608696,0.0051869722557297,60.98944805916012,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NC,2021-11-15,7.15928961748634,0.2891304347826087,14.033879781420763,0.0091448931116389,56.56879770914822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2021-11-16,7.600819672131148,-0.4879781420765027,15.689617486338795,0.0,61.99799346070697,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-17,11.499180327868851,2.6557377049180326,20.36467391304348,0.0202090592334494,71.38882605478723,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-11-18,14.291891891891892,5.964324324324325,22.63548387096774,0.0480924855491329,73.34571123664374,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-11-19,10.555434782608696,1.97945945945946,19.12540540540541,0.2420206659012629,51.719313988567,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
NC,2021-11-20,5.775418994413408,-1.5022346368715085,13.049723756906078,0.0060122699386503,61.40081214677468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-11-21,7.304213483146068,-0.3960674157303371,15.010555555555555,0.0216049382716049,73.74936110866102,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-11-22,9.18379120879121,2.585164835164836,15.782417582417583,3.550446428571429,84.73722610746947,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-11-23,4.3478142076502735,-2.462295081967213,11.15792349726776,3.510411899313501,51.13924165871084,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-11-24,2.4914835164835165,-4.618131868131868,9.6010989010989,0.0045343137254901,57.83104814608959,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-11-25,5.358379888268156,-3.2318435754189943,13.98453038674033,0.1114898989898989,57.83146351467954,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
NC,2021-11-26,7.220491803278688,-0.5852459016393443,15.020108695652173,2.102322880371661,60.24137842172679,13.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
NC,2021-11-27,4.31945945945946,-2.683783783783784,11.3227027027027,0.2625628140703517,49.520796805559286,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
NC,2021-11-28,6.415405405405405,-1.221081081081081,14.051891891891891,0.0061097256857855,56.186062750151386,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NC,2021-11-29,5.529395604395605,-1.1543956043956043,12.258695652173913,0.0007317073170731,51.784621878282536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-11-30,3.984864864864865,-3.760752688172043,11.727027027027027,0.0003588516746411,57.90661886720621,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
NC,2021-12-01,7.486436170212766,-1.451063829787234,16.423936170212766,0.0003521126760563,62.01143562184153,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-12-02,10.75558510638298,2.4867021276595747,19.04126984126984,0.0025791324736225,62.17948188090933,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-03,13.562032085561496,5.405882352941176,21.72978723404255,0.0,56.081193609435445,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2021-12-04,13.773097826086955,5.218918918918919,22.2745945945946,0.0,70.5184655624759,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-12-05,12.468648648648648,5.878918918918918,19.048387096774192,0.0142857142857142,74.00700502500649,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2021-12-06,12.498663101604278,6.436898395721926,18.56042780748664,0.08711943793911,78.2831030859169,13.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2021-12-07,10.168181818181818,3.338829787234043,16.994652406417114,0.3749710312862108,49.8449347965818,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2021-12-08,6.106951871657754,1.6005347593582888,10.61336898395722,6.442748917748919,69.24183392839517,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-12-09,3.777393617021276,-1.526063829787234,9.156084656084657,7.842035398230088,79.83526328915174,10.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0
NC,2021-12-10,6.013978494623656,0.1591397849462365,11.867914438502677,0.2561200923787529,85.1159275377939,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2021-12-11,12.891129032258064,7.126881720430107,18.655376344086022,1.8438556933483647,90.4778011879796,25.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0
NC,2021-12-12,9.834408602150535,1.7566844919786095,17.946524064171122,8.114084507042254,62.225317931014274,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
NC,2021-12-13,5.495698924731183,-2.706914893617021,13.682795698924732,0.0443008225616921,66.5761748109988,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
NC,2021-12-14,7.042328042328043,-2.052910052910053,16.137566137566136,0.0021965317919075,64.36937905214222,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
NC,2021-12-15,8.199465240641711,-0.6673796791443851,17.085106382978722,0.0247674418604651,71.44166466056585,11.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
NC,2021-12-16,9.962765957446807,1.3813829787234042,18.56084656084656,0.0090269636576787,77.67644846729966,10.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0
NC,2021-12-17,13.888978494623656,6.89247311827957,20.89251336898396,0.0552662721893491,84.67596125064284,13.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2021-12-18,15.554594594594594,10.55945945945946,20.56774193548387,1.1281959378733573,92.63095792748317,31.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-19,12.168449197860962,6.396256684491978,17.939893617021276,8.142396313364056,91.84564392756114,32.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-20,4.508918918918919,-1.78972972972973,10.794086021505375,8.339016018306637,73.8253199937418,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NC,2021-12-21,3.5620967741935483,-0.660427807486631,7.794117647058823,0.5372455089820359,81.49483768149476,9.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0
NC,2021-12-22,5.446774193548388,0.6838709677419355,10.209677419354838,7.068868980963046,72.74389188040877,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2021-12-23,4.508333333333333,-2.56505376344086,11.590909090909092,0.2028950542822677,56.75410431749093,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2021-12-24,6.03743169398907,-1.8693989071038253,13.959239130434783,0.0057285180572851,63.38575608044791,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NC,2021-12-25,11.44617486338798,4.546448087431694,18.306521739130435,0.0029374201787994,66.11491914103978,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-26,14.628415300546449,7.734426229508197,21.5224043715847,0.0894206549118387,70.57261778462139,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-27,13.389247311827958,5.9,20.878494623655914,0.0186483103879849,79.20789966250874,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-28,14.52016129032258,8.518279569892474,20.52204301075269,0.0147642679900744,83.89022834184634,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2021-12-29,17.092702702702702,12.235135135135137,21.95027027027027,0.9489182692307692,82.7155655237575,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2021-12-30,17.423783783783783,13.95483870967742,20.905376344086022,6.282068206820681,91.4488289034629,20.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0
NC,2021-12-31,15.735869565217392,11.992934782608694,19.478804347826088,1.1935897435897436,89.91503775957733,35.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
