STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WT22
NC,2012-05-05,2.414212328767123,72.4670404046804,16.694416243654825,29.58121827411168,23.12831632653061,18.0,1.0,16.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-05-06,12.794417862838916,81.6095119372201,16.103553299492386,27.273232323232325,21.684263959390865,20.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-05-07,0.8115254237288135,76.40713702034203,14.420289855072465,25.24174757281553,19.831067961165047,15.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-05-08,3.4509740259740265,73.63172128423608,14.594607843137256,25.283414634146343,19.94240196078432,17.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0
NC,2012-05-09,7.2992025518341315,83.5114791635494,14.381951219512196,24.615458937198067,19.494146341463416,33.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-05-10,14.75748865355522,68.03759000221424,10.099509803921569,22.49117647058824,16.295343137254903,15.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2012-05-11,0.025,56.52807762472449,7.733004926108374,22.624630541871923,15.165841584158416,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-05-12,0.0603539823008849,63.30075190646083,7.934313725490195,23.4171568627451,15.664039408866996,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
NC,2012-05-13,0.92091388400703,76.0374952126679,11.05621890547264,22.63960396039604,16.842039800995025,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0
NC,2012-05-14,16.240557275541796,84.05391946008085,14.742233009708738,22.488888888888887,18.612135922330097,17.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0
NC,2012-05-15,16.678656716417912,83.96754708762344,15.909268292682928,24.98439024390244,20.446829268292685,30.0,3.0,38.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,9.0,0.0,0.0,1.0,0.0
NC,2012-05-16,5.723323170731708,81.53285718569157,16.253398058252426,26.41359223300971,21.333495145631066,27.0,3.0,33.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-05-17,4.448107255520505,81.24131135320434,14.96078431372549,26.44878048780488,20.70980392156863,22.0,5.0,21.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-05-18,8.843867924528302,72.16885572178047,13.9509900990099,24.96069651741293,19.44776119402985,26.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-05-19,0.7185567010309278,61.24225094446096,11.672139303482586,24.121393034825868,17.89676616915423,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2012-05-20,0.1163963963963963,67.26575205072825,11.225757575757576,25.014141414141417,18.11725888324873,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-05-21,0.8218487394957983,76.01363007867559,13.746766169154228,26.5152709359606,20.133084577114428,11.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0
NC,2012-05-22,3.3161666666666667,79.94578034735753,15.040201005025123,27.1975,21.12010050251256,26.0,7.0,29.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-05-23,9.386846275752774,81.50328726006786,15.780597014925371,26.781592039801,21.281094527363184,24.0,2.0,36.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-05-24,7.761774193548387,78.35366561860006,16.197,27.012437810945272,21.60275,33.0,5.0,9.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-05-25,1.0432387312186977,76.03349206471233,16.852763819095475,28.976,22.917336683417087,29.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-05-26,0.7692857142857144,75.15496607687466,17.524752475247524,29.62326732673268,23.5740099009901,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-05-27,0.5003597122302158,78.41375793961625,18.155276381909548,29.44328358208956,23.790954773869345,20.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
NC,2012-05-28,1.759183673469388,80.26395932622243,19.104411764705883,29.496039603960394,24.30544554455445,15.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0
NC,2012-05-29,2.948445171849427,82.94605851798279,19.53564356435644,29.26237623762376,24.3990099009901,23.0,2.0,20.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0
NC,2012-05-30,14.604496124031009,80.74819287770283,18.444554455445545,27.983168316831684,23.21386138613861,26.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-05-31,17.619349593495933,66.91592962855324,15.574271844660196,29.160194174757283,22.367233009708738,10.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-06-01,4.26198347107438,77.52800490040514,16.682178217821782,29.456435643564355,23.06930693069307,15.0,2.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-06-02,7.005737704918033,68.1380845823161,13.30969387755102,25.965641025641027,19.64561855670103,7.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-06-03,0.0398589065255731,61.79102448171624,10.881347150259067,25.01948717948718,17.94896373056995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-04,0.5281090289608177,65.48452994847506,13.963636363636365,26.65252525252525,20.30808080808081,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-06-05,2.0384615384615383,71.53514485045598,14.63469387755102,25.415816326530614,20.025255102040816,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-06-06,5.834290271132376,75.494813165293,12.704975124378109,23.160500000000003,17.927,15.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-06-07,1.4069883527454243,68.63199539900168,12.094059405940596,23.953465346534657,18.023762376237624,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-08,0.0651438240270727,63.39003965097343,12.492118226600986,26.87832512315271,19.685221674876846,9.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-06-09,0.0619791666666666,61.97469798051215,13.655445544554455,28.67425742574257,21.16485148514852,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-10,0.1381118881118881,67.16393922013542,15.615577889447236,28.456281407035178,22.035929648241204,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-06-11,2.360581583198708,81.27488071485561,17.620098039215687,27.10048780487805,22.35171568627451,25.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0
NC,2012-06-12,10.281384615384615,85.86217160388159,19.36831683168317,27.0935960591133,23.23193069306931,29.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0
NC,2012-06-13,9.426424050632912,76.97379873896898,18.26256157635468,28.50049261083744,23.38152709359606,19.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-06-14,0.4654109589041096,69.56642572971872,15.307462686567163,27.80696517412936,21.55721393034825,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-06-15,0.5111876075731497,70.41759432290145,14.95,26.353768844221104,20.65326633165829,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-16,0.169927536231884,65.16307673304,13.451980198019802,26.28407960199005,19.859950248756217,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-17,0.1290780141843971,68.25493942265153,13.3955,26.496,19.94575,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-06-18,0.5810490693739424,71.75653878477021,14.367164179104478,27.529850746268657,20.948507462686564,14.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2012-06-19,0.5293423271500842,68.7534459897042,16.51542288557214,29.73731343283582,23.126368159203977,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-06-20,0.4890756302521008,69.17463760274036,18.04731707317073,31.54223300970873,24.8,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-06-21,0.6006768189509306,70.2498802206393,19.314,32.44676616915423,25.8795,10.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-06-22,2.304576271186441,71.17646346276582,19.954950495049506,32.276732673267325,26.115841584158414,8.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-06-23,7.609240924092409,76.77056897400995,19.289552238805967,31.72686567164179,25.50820895522388,22.0,5.0,33.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-06-24,4.8303972366148535,76.47404985972541,18.989,31.0815,25.03525,20.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0
NC,2012-06-25,3.4747457627118643,75.90684613534502,19.251741293532337,31.26716417910448,25.259452736318405,27.0,3.0,23.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-06-26,8.649208860759494,60.61283705362112,15.721608040201003,29.4915,22.61356783919598,12.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-06-27,0.0070325900514579,56.69785965886832,12.178282828282828,27.895477386934672,20.04141414141414,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2012-06-28,0.0078231292517006,57.963269933681474,13.63112244897959,31.21530612244898,22.423214285714284,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-06-29,0.0146853146853146,57.1446576867296,17.803535353535352,35.2015,26.50909090909091,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-06-30,0.1723404255319149,59.17888476492174,20.29191919191919,37.17272727272727,28.732323232323232,7.0,0.0,4.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-07-01,1.096404109589041,67.86777996157956,20.90150753768844,37.073232323232325,28.989646464646466,13.0,1.0,29.0,0.0,1.0,0.0,15.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-07-02,12.323208722741432,65.53003571502515,19.729901960784314,34.937128712871285,27.32945544554456,9.0,0.0,31.0,0.0,9.0,0.0,0.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-07-03,0.1725589225589225,68.5621345037442,20.19313725490196,33.32512315270936,26.76502463054188,18.0,0.0,9.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-07-04,1.239629005059022,68.0972510017824,20.707881773399013,33.934653465346535,27.31757425742574,10.0,0.0,14.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-07-05,1.8865894039735096,68.42211809726393,21.247524752475247,34.68905472636816,27.96592039800995,17.0,0.0,20.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-07-06,2.404975922953451,68.19933330851494,20.5519801980198,35.01534653465347,27.78366336633664,9.0,0.0,25.0,0.0,1.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2012-07-07,1.4266331658291458,68.31545480701847,21.504455445544554,34.83731343283582,28.18009950248756,15.0,1.0,6.0,0.0,1.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-07-08,0.1898305084745762,64.23540959564032,22.84924623115577,35.6520202020202,29.259343434343435,8.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2012-07-09,2.100813008130081,68.41708094297051,22.508000000000003,35.247,28.871859296482413,12.0,1.0,30.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-07-10,10.690390390390393,84.23242068226587,21.138,32.22587064676617,26.6765,17.0,2.0,38.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-07-11,20.540746268656715,88.87016519075624,20.17990196078432,28.448,24.30175,21.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-07-12,15.419427710843374,84.5836409706144,19.455172413793104,26.575742574257426,23.00717821782178,20.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0
NC,2012-07-13,7.266507936507936,85.43522484914222,20.019597989949748,27.256500000000003,23.63819095477387,21.0,3.0,22.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-07-14,9.536423841059603,81.25462170073612,20.77,29.509,25.1395,24.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0
NC,2012-07-15,2.5580645161290323,76.53831702201067,20.70812182741117,30.91269035532995,25.81040609137056,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0
NC,2012-07-16,2.0186206896551724,76.52158394226605,21.08762376237624,31.625742574257423,26.35668316831683,10.0,1.0,28.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-07-17,3.4167763157894737,74.65100737706263,20.63084577114428,32.514427860696514,26.5726368159204,12.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-07-18,1.5003344481605352,74.4097922640991,21.323,32.78069306930693,27.04625,14.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-07-19,3.062837837837838,74.41817118385947,21.77821782178217,32.70246305418719,27.24009900990099,15.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-07-20,6.282918739635157,78.95504012621032,21.686,32.02089552238806,26.846,21.0,2.0,35.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-07-21,12.97324414715719,84.25848652556147,21.093401015228423,30.84591836734694,25.96964285714286,24.0,3.0,42.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-07-22,11.134488448844884,82.98891524751181,21.039690721649485,30.96237113402061,26.00103092783505,17.0,2.0,26.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-07-23,2.866889632107024,78.31524675259357,21.136683417085425,31.795477386934675,26.46608040201005,15.0,1.0,29.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-07-24,7.785294117647059,77.59298162807858,21.36281407035176,32.9435,27.146464646464647,12.0,0.0,31.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-07-25,6.5707812500000005,74.69640142328498,21.0145,32.466,26.74025,9.0,0.0,24.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-07-26,0.9588333333333332,73.71969993208555,21.916080402010053,32.779,27.350251256281407,21.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-07-27,0.5873070325900515,71.1921786417925,22.691666666666663,34.445918367346934,28.55859375,10.0,0.0,23.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-07-28,6.1940800000000005,77.85224968593029,20.91631578947368,33.57958115183246,27.241315789473685,11.0,1.0,24.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-07-29,7.15977564102564,70.2040690647082,19.25440414507772,32.393814432989686,25.818911917098447,12.0,1.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2012-07-30,1.9068027210884355,79.3919346346046,19.83131313131313,31.01608040201005,25.42474747474748,14.0,2.0,17.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-07-31,5.963081861958266,82.69847301882407,19.755102040816325,29.863265306122447,24.80102564102564,35.0,6.0,16.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-08-01,7.905503144654087,79.58346266367948,19.78258706467662,29.532835820895524,24.65771144278607,28.0,2.0,19.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-08-02,4.386486486486486,76.69050827646929,19.5575,31.41959798994975,25.48467336683417,27.0,2.0,20.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0
NC,2012-08-03,3.66,77.10742019137238,19.543434343434345,31.85685279187817,25.679187817258885,21.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-08-04,5.817627118644068,76.83990128165868,20.62081218274112,31.216751269035534,25.918781725888326,16.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-08-05,1.2108808290155442,78.98995155996818,21.40816326530612,30.975,26.19158163265306,14.0,2.0,14.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-08-06,4.02650406504065,80.24623358432503,21.4825,31.102,26.29225,16.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-08-07,11.86656346749226,88.45584682531361,21.41414141414141,29.99040404040404,25.702272727272728,22.0,0.0,27.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0
NC,2012-08-08,9.706593406593408,86.39552122014128,20.93618090452261,29.21691542288557,25.064321608040203,23.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-08-09,6.67246835443038,82.95572362628499,19.388059701492537,30.0519801980198,24.72711442786069,30.0,3.0,28.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
NC,2012-08-10,9.024802527646129,84.16187696453751,20.185714285714287,29.473096446700502,24.830867346938778,20.0,0.0,31.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0
NC,2012-08-11,7.66295081967213,85.3891664613151,20.25685279187817,28.355102040816327,24.298214285714284,21.0,4.0,32.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-08-12,9.16866883116883,79.58151265909635,18.57282051282052,28.48769230769231,23.53025641025641,19.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0
NC,2012-08-13,1.728523489932886,75.06845982273045,18.033838383838383,29.61608040201005,23.823989898989897,26.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-08-14,0.5075040783034257,72.18042224050092,18.468527918781728,30.404545454545456,24.43477157360406,13.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-08-15,1.3096930533117932,77.92714993691725,19.25323383084577,30.387562189054723,24.82039800995025,19.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-08-16,3.11984126984127,73.45980079491936,17.65820895522388,29.987562189054728,23.822885572139302,20.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2012-08-17,0.5300168634064081,74.96641561645964,17.591089108910893,30.243069306930696,23.9170792079208,23.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-08-18,2.2676079734219265,79.02500606833497,18.71206030150753,29.423115577889448,24.06758793969849,27.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,0.0
NC,2012-08-19,9.127740863787375,87.6846622997581,19.1125,27.642,23.37725,26.0,4.0,23.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-08-20,17.82391304347826,84.87558724586766,18.48921568627451,26.322549019607845,22.405882352941177,38.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
NC,2012-08-21,3.599530516431925,82.25851951505138,17.559,26.8415,22.20025,34.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-08-22,2.5507987220447284,82.31410351132425,17.62060301507538,27.55025125628141,22.58542713567839,23.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-08-23,4.825990491283677,80.88328219087839,18.157070707070705,27.84646464646465,23.00176767676768,23.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-08-24,6.18341384863124,82.46884416917145,17.756930693069307,27.00199004975124,22.372388059701493,30.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
NC,2012-08-25,13.022741433021809,80.14883158626056,16.52914572864322,26.396,21.46608040201005,23.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0
NC,2012-08-26,1.3794019933554815,78.83226161399375,16.108080808080807,27.81717171717172,21.962626262626262,25.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
NC,2012-08-27,1.3074875207986687,81.09346627753908,17.58578680203046,29.923857868020303,23.75482233502538,26.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-08-28,2.629052969502408,85.98589137485848,19.285929648241208,29.685427135678392,24.4856783919598,24.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
NC,2012-08-29,7.785981308411215,83.7681915044709,20.221608040201005,29.3675,24.80552763819096,24.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-08-30,2.520754716981132,82.88825860343493,19.75990099009901,29.3470297029703,24.55346534653465,41.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-08-31,0.8467226890756303,80.4280957740932,19.5363184079602,30.4318407960199,24.98407960199005,37.0,11.0,3.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
NC,2012-09-01,0.6780276816608997,78.131944332471,20.83857868020305,32.30558375634518,26.57208121827411,17.0,1.0,14.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
NC,2012-09-02,3.2624161073825504,81.33484337539909,21.26326530612245,32.260824742268035,26.76855670103093,21.0,3.0,26.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-09-03,13.546905537459285,85.86409144059492,20.89438775510204,30.66683673469388,25.78061224489796,29.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
NC,2012-09-04,11.264114832535888,83.86223692237428,20.939593908629444,29.18871794871795,25.06615384615385,35.0,4.0,17.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,7.0,0.0,0.0,1.0,0.0
NC,2012-09-05,3.4702830188679243,81.11367351214786,21.15427135678392,29.10858585858585,25.13156565656566,27.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-09-06,2.94768,80.90972041361142,21.06363636363637,30.160301507537685,25.608080808080807,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0
NC,2012-09-07,9.63587786259542,83.28804688614407,19.793434343434345,30.31909547738693,25.05151515151515,41.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
NC,2012-09-08,2.5218333333333334,83.65458264676474,19.30710659898477,30.08984771573604,24.698477157360408,32.0,6.0,20.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0
