STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WT22
TN,2012-09-01,2.1507722007722005,75.57684340688317,21.84713375796178,31.10127388535032,26.47420382165605,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-09-02,12.890458015267177,80.40500680236086,20.9312101910828,30.65350318471338,25.79235668789809,5.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-09-03,17.734132841328414,85.34801901249661,20.85987261146497,28.514012738853506,24.68694267515924,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0
TN,2012-09-04,4.672232645403377,82.87942273367972,20.977070063694267,27.84904458598726,24.413057324840764,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-09-05,3.406949806949807,78.83790066922089,20.87848101265823,30.156603773584905,25.530379746835443,10.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0
TN,2012-09-06,15.657581227436822,77.39269394806662,19.380891719745225,31.550318471337576,25.4656050955414,16.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-09-07,1.2001953125,73.92523269527084,18.54258064516129,31.457692307692305,24.99419354838709,8.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-09-08,9.320377358490566,76.62776973274791,17.067096774193548,30.22987012987013,23.65876623376624,8.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-09-09,3.2398076923076924,69.46427680074481,11.132911392405065,24.998101265822783,18.065506329113923,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-10,0.1112426035502958,65.9709297279011,11.193788819875778,26.15590062111801,18.674844720496896,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-11,0.0122529644268774,66.91541342398075,11.749367088607595,26.543670886075947,19.14651898734177,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-12,0.0021611001964636,67.03287482286018,13.50691823899371,27.75471698113208,20.63081761006289,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-13,0.0985915492957746,68.2306653270885,15.049056603773586,27.263125,21.150943396226417,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-09-14,0.1783730158730158,71.3907311094822,14.156603773584909,27.434591194968554,20.79559748427673,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-09-15,0.5461382113821138,75.75669316141183,14.540384615384616,27.38589743589744,20.963141025641026,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-09-16,0.4692152917505029,76.33663675219766,16.44516129032258,26.916774193548388,21.680967741935486,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
TN,2012-09-17,11.389830508474576,89.17078168403883,17.630625000000002,25.63836477987421,21.63238993710692,10.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-09-18,64.9748643761302,83.69134364123794,15.638271604938272,21.92037037037037,18.77932098765432,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-09-19,3.1858527131782948,64.96378516156639,7.448447204968945,21.470625,14.461875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-20,0.1164989939637826,68.69524681475507,7.977358490566038,23.205,15.59433962264151,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-21,0.0404040404040404,70.23982921992321,10.0525,25.914375,17.9834375,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-09-22,0.13625,61.32384411168346,11.871612903225806,26.16774193548387,19.01967741935484,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-23,0.0010266940451745,54.80109193895481,7.250632911392405,24.480254777070066,15.84968152866242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-24,0.0157684630738522,59.76602582067212,4.747530864197531,21.55375,13.1509375,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-25,0.0025948103792415,65.22722340110816,7.023456790123457,23.312345679012346,15.1679012345679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-09-26,0.0150300601202404,65.87415150833128,12.5575,26.843125,19.700312500000003,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-09-27,0.4617529880478088,73.11373349596036,14.419620253164558,27.89113924050633,21.155379746835443,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-09-28,0.665868263473054,80.79383210852428,15.765584415584415,27.42792207792208,21.59675324675325,9.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-09-29,2.220717131474104,77.91363175258297,14.749006622516555,25.295364238410595,20.022185430463576,10.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-09-30,0.9510162601626015,76.66220489789751,11.299350649350648,23.21818181818182,17.258766233766234,10.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-10-01,20.211049723756908,87.92279081367602,12.063522012578618,21.40566037735849,16.734591194968555,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-10-02,19.64325323475046,81.41624606444672,13.28867924528302,20.20062893081761,16.744654088050314,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0
TN,2012-10-03,1.2088974854932302,76.23274855915282,10.662732919254658,21.17826086956521,15.920496894409936,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-10-04,0.131610337972167,74.41644812913805,10.776923076923078,24.06794871794872,17.422435897435896,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-10-05,0.2161616161616161,75.2706815619458,11.074522292993633,25.7343949044586,18.40445859872612,13.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-10-06,6.223379174852652,79.545746100325,7.910828025477707,23.4312101910828,15.671019108280252,10.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-10-07,3.5062,71.33464893352591,6.695569620253165,15.664331210191085,11.18343949044586,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-10-08,3.8458,74.51158598223093,5.808333333333334,14.032692307692306,9.92051282051282,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0
TN,2012-10-09,1.84394250513347,77.41033423246894,3.537974683544304,14.825316455696203,9.181645569620253,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-10-10,0.1717525773195876,75.22423482392091,4.277848101265823,17.30440251572327,10.787974683544304,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-10-11,0.295850622406639,68.06416297892372,3.049044585987261,17.771337579617835,10.410191082802548,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-10-12,12.900383141762452,81.64063203339231,6.2,18.48164556962025,12.340822784810126,11.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0
TN,2012-10-13,3.793172690763052,78.2232082990656,10.48525641025641,20.122292993630573,15.300641025641026,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-10-14,0.9309278350515464,74.46733138799473,12.703205128205129,24.05320512820513,18.378205128205128,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
TN,2012-10-15,8.682583170254404,69.55992528788308,9.60188679245283,22.364150943396226,15.98301886792453,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0
TN,2012-10-16,0.1661971830985915,69.30867384930694,5.922151898734177,21.36477987421384,13.644303797468355,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-10-17,0.7325153374233129,65.88077657079074,7.218471337579618,22.79936305732484,15.008917197452227,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-10-18,15.625559701492536,64.46853527328132,8.586163522012578,22.800632911392405,15.695886075949366,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-10-19,0.1953346855983772,54.680970475349646,6.136477987421384,19.58227848101265,12.854113924050631,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-10-20,0.0037578288100208,63.075088274200375,5.843225806451613,18.11870967741936,11.980967741935483,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-10-21,0.001670146137787,67.90212383241413,4.930718954248366,19.794771241830063,12.362745098039216,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-10-22,0.0043209876543209,61.70772487616434,7.638709677419355,24.685714285714287,16.150974025974026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-10-23,0.0033264033264033,64.9794807442511,9.530573248407643,26.093589743589742,17.8125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-10-24,0.0020325203252032,67.6508250673502,9.220261437908498,25.92156862745098,17.57091503267974,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-10-25,0.039917695473251,70.02717216121715,9.59936305732484,26.225949367088607,17.911146496815288,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-10-26,0.4540650406504065,77.67695080677267,8.871794871794872,24.918589743589745,16.89519230769231,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0
TN,2012-10-27,2.599396378269617,80.31167941865645,6.612418300653595,16.344444444444445,11.47843137254902,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
TN,2012-10-28,0.676530612244898,71.40921060440394,5.304430379746836,11.686624203821657,8.491082802547771,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
TN,2012-10-29,1.5754032258064516,64.1948764384921,1.889240506329114,11.287974683544304,6.5886075949367084,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
TN,2012-10-30,0.5387423935091278,54.620504778709645,2.019871794871795,10.60897435897436,6.3144230769230765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
TN,2012-10-31,0.354601226993865,53.80805513617757,0.5193548387096775,11.906451612903226,6.212903225806452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-11-01,0.0648809523809523,52.34132395129204,-1.5425,14.4525,6.455,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-02,0.0,53.86414180553579,0.1849056603773585,16.943396226415093,8.564150943396227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-03,0.2599182004089979,61.211430523809405,2.546153846153846,20.81794871794872,11.682051282051283,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0
TN,2012-11-04,3.361776061776061,71.44493061342605,2.746103896103896,21.45290322580645,12.10064935064935,6.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
TN,2012-11-05,0.2099173553719008,70.78487360051184,-0.006875,14.218987341772152,7.121835443037975,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0
TN,2012-11-06,2.7552986512524087,80.1655758948512,2.1296296296296298,12.374074074074072,7.2518518518518515,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0
TN,2012-11-07,3.667244701348748,82.72127766399191,3.619375,10.26875,6.944062499999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-11-08,1.1783567134268538,75.2851298610707,-0.2530864197530864,10.960493827160493,5.353703703703704,24.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
TN,2012-11-09,0.0197979797979798,68.44831802287281,-0.5383647798742139,15.21132075471698,7.336477987421383,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
TN,2012-11-10,0.0046121593291404,60.426549406947,2.3692307692307693,19.880128205128205,11.124679487179488,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-11-11,0.3650526315789474,59.99991962634776,5.761935483870968,21.62903225806452,13.695483870967744,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-11-12,13.91472275334608,73.42648292956628,4.938509316770187,20.148125,12.551875,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-11-13,9.56078431372549,67.1735608097256,-2.57239263803681,13.026993865030676,5.227300613496932,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-11-14,0.0452905811623246,64.69051797979685,-2.398125,10.225,3.9134375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-15,0.0018292682926829,67.68940047569735,-2.346913580246913,11.917283950617284,4.785185185185186,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-16,0.0,63.60150336482441,-2.0844720496894413,13.63416149068323,5.774844720496894,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-17,0.0755600814663951,58.34754541453179,-1.5232258064516129,14.908387096774195,6.69448051948052,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-18,0.000625,59.69314394072524,-1.2962025316455696,16.5126582278481,7.608227848101265,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-19,0.0056795131845841,66.41430845906852,-0.4031055900621118,17.71552795031056,8.656211180124222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-11-20,0.0837728194726166,66.52424579166392,2.3666666666666667,18.364375000000003,10.369182389937109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-11-21,0.0029166666666666,69.00076413233592,4.1775,19.1944099378882,11.6921875,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-11-22,0.0074786324786324,69.20314859098596,1.3565789473684209,18.9125,10.13453947368421,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-23,0.8721881390593047,68.7966141358327,2.021875,18.225625,10.12375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
TN,2012-11-24,0.2744186046511628,58.69324143886372,-3.279113924050633,12.275316455696204,4.498101265822785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-25,0.0,57.12547274780121,-5.090506329113924,8.60506329113924,1.7572784810126585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-11-26,0.4314516129032258,55.97803465916457,-1.7411392405063293,14.427848101265822,6.343354430379747,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-11-27,8.101883239171375,84.56622472660318,1.7613924050632912,13.15886075949367,7.460126582278481,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-11-28,0.2987829614604462,71.48723676458279,-2.380246913580247,7.830864197530864,2.7253086419753085,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
TN,2012-11-29,0.0026156941649899,65.14862742380446,-4.09874213836478,11.090566037735847,3.495911949685534,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
TN,2012-11-30,0.0283333333333333,67.68345605974945,-2.00063694267516,14.978343949044586,6.488853503184713,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-12-01,0.0052192066805845,72.12766262469746,1.889261744966443,17.069127516778526,9.479194630872485,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2012-12-02,0.0101659751037344,70.97887768020573,6.0064935064935066,19.598051948051943,12.802272727272728,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-12-03,0.0207392197125256,70.96854738829997,9.34451612903226,20.884516129032257,15.11451612903226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TN,2012-12-04,0.707905138339921,75.54243290068014,10.549685534591196,21.774213836477987,16.16194968553459,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0
TN,2012-12-05,6.975751879699248,71.13461263899191,7.686792452830189,19.026415094339622,13.356603773584904,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0
TN,2012-12-06,0.3832669322709163,69.21475355911022,3.970440251572327,15.771698113207544,9.871069182389936,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-12-07,0.5430830039525691,81.15285256778617,7.507692307692308,16.06153846153846,11.784615384615384,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
TN,2012-12-08,1.0406060606060608,82.60093067494454,10.645806451612902,17.551612903225806,14.098709677419356,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0
TN,2012-12-09,9.958742632612967,84.19066297246825,12.322929936305734,18.63821656050955,15.480573248407644,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0
TN,2012-12-10,28.53433962264151,85.29349682173313,7.381761006289309,18.664779874213835,13.02327044025157,5.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,9.0,1.0,0.0,0.0,0.0
TN,2012-12-11,7.970801526717556,74.53890224240837,-0.9175,9.652201257861636,4.367924528301887,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-12-12,0.115863453815261,69.01335900216387,-4.081761006289308,5.984276729559748,0.95125786163522,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
TN,2012-12-13,0.0006097560975609,64.19066495159112,-4.728481012658228,9.771518987341771,2.5215189873417723,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
TN,2012-12-14,0.0185714285714285,69.31079931236458,-4.010191082802548,12.873885350318472,4.4318471337579615,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0
TN,2012-12-15,1.476315789473684,72.2533991007806,-0.4608974358974359,14.359493670886078,6.948717948717949,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-12-16,10.651491053677931,86.69057653958168,8.271612903225806,15.565584415584414,11.931168831168833,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0
TN,2012-12-17,5.668101761252446,87.61049945625983,8.818471337579618,15.59171974522293,12.208333333333334,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
TN,2012-12-18,4.940891472868217,71.82648273800604,2.558490566037736,15.346835443037977,8.964240506329114,7.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
TN,2012-12-19,0.1696721311475409,70.2612526751485,1.0751552795031056,14.80496894409938,7.940062111801241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
TN,2012-12-20,9.282261208576998,73.70919596486479,2.313836477987421,16.504375,9.392767295597483,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,1.0,9.0,4.0,0.0,0.0,0.0
TN,2012-12-21,10.610309278350517,57.45828410302518,-1.7737179487179486,10.272435897435898,4.249358974358974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0
TN,2012-12-22,0.0911894273127753,51.9428264056335,-6.367549668874172,6.606711409395973,0.1218120805369127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2012-12-23,0.720309050772627,65.63471959820282,-4.4248322147651,9.46778523489933,2.521476510067114,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0
TN,2012-12-24,14.583333333333334,92.8048379632773,2.3218543046357616,11.217218543046355,6.76953642384106,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0
TN,2012-12-25,3.686936936936937,89.51361737256495,2.525675675675676,10.875675675675677,6.700675675675676,9.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0
TN,2012-12-26,23.08696537678208,87.83615900859668,1.009493670886076,7.943312101910827,4.48312101910828,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,9.0,8.0,1.0,0.0,1.0
TN,2012-12-27,2.08412017167382,81.4460134815431,-1.221383647798742,3.8125786163522015,1.2955974842767295,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
TN,2012-12-28,1.192094017094017,83.12668930254034,-1.4375,2.665,0.61375,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0,3.0,0.0,0.0
TN,2012-12-29,11.94008350730689,87.18375678421741,-1.0151315789473685,4.345394736842105,1.6651315789473684,5.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,7.0,8.0,1.0,0.0,0.0
TN,2012-12-30,1.023644251626898,71.36810825876533,-5.632236842105264,3.0776315789473685,-1.2773026315789473,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
TN,2012-12-31,0.3899563318777292,74.27089326782357,-4.946794871794872,4.804458598726114,-0.0557692307692307,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,0.0,0.0
