STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT15,WT18
KS,2018-11-27,-2.317532467532468,0.0004799999999999,75.79848576654881,-7.600645161290322,2.9428571428571426,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-11-28,-0.8977124183006535,0.0,69.47057931357892,-5.998051948051948,4.158169934640523,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
KS,2018-11-29,4.177272727272728,0.0004799999999999,77.42693569902902,-2.9149350649350647,11.26948051948052,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KS,2018-11-30,4.762,0.5006462035541195,90.57477856354176,-1.5246666666666666,11.048666666666666,50.0,12.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
KS,2018-12-01,3.9405405405405407,16.65108991825613,89.02143099222056,0.1439189189189189,7.737162162162162,50.0,1.0,60.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2018-12-02,2.408843537414966,3.92184249628529,80.0320620736235,-1.0141891891891892,5.84625850340136,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-03,-0.7184210526315788,0.3688311688311688,79.62073283074683,-4.003896103896104,2.5868421052631576,10.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2018-12-04,-3.164423076923077,0.0139646869983948,75.21984347971674,-5.457051282051282,-0.8717948717948718,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2018-12-05,-1.7759868421052631,0.0025848142164781,70.1234888747205,-7.177631578947368,3.6256578947368414,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2018-12-06,0.6356209150326797,0.0254428341384863,69.0489010497523,-6.386928104575164,7.658169934640523,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2018-12-07,-2.7232484076433123,0.0109656301145662,75.0478151576426,-7.115286624203821,1.6687898089171975,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2018-12-08,-2.939403973509934,0.0,72.56882686300223,-7.931788079470199,2.052980132450331,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
KS,2018-12-09,-2.237086092715232,0.0,69.4521440673279,-8.929801324503313,4.455629139072848,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
KS,2018-12-10,-0.9584967320261438,0.0,67.94639120079147,-8.762987012987013,6.841830065359477,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
KS,2018-12-11,0.6493464052287581,0.0,62.80525747580467,-7.410457516339869,8.696103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-12,3.041946308724832,0.0,64.2533025969332,-4.997986577181209,11.10066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-13,4.104966887417219,0.0539452495974235,73.63445370825855,-3.2364238410596027,11.448026315789471,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
KS,2018-12-14,1.8286184210526315,0.2794912559618441,63.891488534776094,-4.130921052631579,7.795424836601308,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
KS,2018-12-15,2.1673333333333336,0.0016233766233766,51.69527946503282,-6.333333333333333,10.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-16,3.745364238410596,0.0,53.40346538328967,-5.562251655629139,13.052980132450331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-17,4.637581699346406,0.0,61.67983280918378,-4.718954248366013,13.982467532467531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-18,5.185430463576159,0.00448,66.00346206140652,-3.533112582781457,13.88888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-19,5.890460526315789,0.0035143769968051,76.60217595023182,-0.6960526315789474,12.491558441558444,24.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
KS,2018-12-20,5.576797385620915,0.1064976228209191,59.6967656577206,0.0012987012987012,11.133766233766233,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-21,2.670588235294117,0.0,61.85391870968311,-4.865359477124183,10.206535947712418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-22,3.556291390728477,0.0298507462686567,63.31280386878956,-4.466225165562914,11.539473684210526,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-23,2.2619205298013245,0.5783570300157977,73.87367144798631,-5.042384105960265,9.566225165562914,17.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-24,1.7019867549668874,0.021344537815126,73.36917520549942,-5.005298013245032,8.409271523178807,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-25,2.2669934640522875,0.2184121621621622,73.51277990422912,-4.120261437908496,8.654248366013071,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-26,4.7353896103896105,7.950221565731167,89.25922884499114,-1.2266233766233767,10.6974025974026,42.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-27,5.156730769230769,30.37486979166667,89.76615714331764,0.175,10.138461538461538,41.0,3.0,10.0,4.0,0.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0
KS,2018-12-28,-1.7019230769230769,1.375,72.80110771112017,-7.082692307692308,3.6788461538461537,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2018-12-29,-6.475333333333333,0.0008517887563884,73.78824337837914,-10.210666666666668,-2.74,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2018-12-30,-4.859395973154362,0.0436860068259385,74.68371528426901,-9.733333333333333,0.0315436241610738,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2018-12-31,-1.485472972972973,2.442528735632184,83.76463705280676,-7.904026845637584,4.953642384105961,16.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0
