STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2024-07-06,5.28795871559633,75.36395856662365,22.324293785310736,34.293785310734464,28.3090395480226,12.0,2.0,26.0,0.0,0.0,0.0,2.0,0.0
NC,2024-07-07,7.361948955916473,83.3416948508051,22.296648044692738,32.320111731843575,27.30837988826816,9.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0
NC,2024-07-08,12.558816964285716,80.92642348980075,22.002793296089383,31.65111111111111,26.80530726256983,16.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-09,2.437107623318386,77.4071619151354,22.441988950276244,32.77955801104972,27.610773480662985,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-10,1.5976905311778289,75.38138821849547,22.825136612021858,32.97103825136612,27.89808743169399,9.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-11,3.237458563535912,70.54970015044259,21.017127071823204,31.611049723756903,26.31408839779006,8.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0
NC,2024-07-12,9.32535519125683,84.64120068684099,20.73021978021978,30.12596685082873,25.42707182320442,13.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0
NC,2024-07-13,20.058804347826086,82.33360428740204,20.96629213483146,30.993258426966293,25.97977528089888,15.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-14,1.8341121495327104,73.74343566478704,21.49050279329609,33.56256983240223,27.526536312849164,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-15,0.8645348837209302,72.44067176898209,22.05112359550562,34.49944134078212,28.26601123595506,5.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-16,1.4053714285714287,75.23149389320335,22.42429378531073,34.02247191011236,28.229943502824856,4.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0
NC,2024-07-17,4.625055679287305,78.12463863465352,22.421978021978024,32.8934065934066,27.657692307692308,12.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
NC,2024-07-18,7.002860286028604,80.65534351072142,21.33867403314917,31.990055248618784,26.66436464088397,19.0,1.0,30.0,0.0,1.0,0.0,1.0,0.0
NC,2024-07-19,17.343915343915345,88.56167775424818,20.756666666666664,29.62872928176796,25.19777777777778,20.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-20,13.60301724137931,85.69123686335475,20.84628571428572,29.17727272727273,24.993390804597706,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-21,13.463977900552486,85.13952838381147,20.858100558659217,29.5072625698324,25.182681564245808,19.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0
NC,2024-07-22,16.824945770065078,87.53794059203986,21.06408839779005,29.51333333333333,25.28861111111111,26.0,1.0,26.0,0.0,0.0,0.0,3.0,0.0
NC,2024-07-23,11.551664876476908,84.2550984820884,21.632786885245903,30.09781420765027,25.86530054644809,16.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0
NC,2024-07-24,14.7010395010395,85.15335227065572,21.61381215469613,30.456353591160223,26.03508287292818,16.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0
NC,2024-07-25,12.478897136797457,90.16257710858196,21.772222222222226,29.063333333333333,25.417777777777776,21.0,2.0,13.0,0.0,0.0,0.0,3.0,0.0
NC,2024-07-26,21.265334773218143,90.29183168450388,21.39832402234637,27.73854748603352,24.568435754189945,24.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-27,9.13523489932886,79.6275955874525,19.873446327683617,28.429378531073446,24.15141242937853,19.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
NC,2024-07-28,0.3418576598311218,73.68137342579313,18.324858757062145,29.029378531073444,23.6771186440678,13.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2024-07-29,3.225170068027211,83.26804566448507,18.97341040462428,28.152023121387284,23.56271676300578,14.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2024-07-30,6.484279475982533,82.12282281692153,20.228248587570626,29.21864406779661,24.72344632768361,15.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0
NC,2024-07-31,6.144617092119867,78.94308730391899,20.821787709497205,31.029444444444444,25.92234636871509,9.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
NC,2024-08-01,0.3763824884792626,76.42865536132628,21.40056179775281,32.30558659217877,26.84550561797753,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
