STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
MO,2006-04-28,13.099068322981363,20.01172839506173,3.1568965517241376,68.3475993873134,6.186335403726708,14.0,1.0,11.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-04-29,14.024367088607594,17.691772151898736,24.25367965367965,84.48493294226394,10.356962025316454,19.0,0.0,19.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-04-30,15.03535031847134,18.61962025316456,22.09070796460177,74.39621415905297,11.470700636942674,15.0,0.0,24.0,1.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-01,15.619745222929938,21.422784810126583,3.5772189349112424,71.50001857085216,9.914012738853502,12.0,0.0,20.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-02,16.517500000000002,23.475625,2.4551622418879053,66.72089946052249,9.559375,20.0,5.0,10.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-03,18.61280487804878,25.429878048780488,6.697687861271676,72.91666053825985,11.795731707317072,17.0,0.0,38.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-04,17.417484662576687,22.601840490797542,11.97046783625731,74.21142813519222,12.233128834355828,12.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-05,13.641304347826088,18.132919254658383,3.7828488372093023,66.91779033013916,9.149689440993788,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-06,12.331446540880505,17.31,1.7212209302325585,68.69420805147021,7.35125,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-07,12.573125,17.001242236024844,3.508454810495627,75.62158577269271,8.14625,21.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-08,14.8259375,20.098757763975154,0.7696793002915452,76.68293650442455,9.5416149068323,17.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-09,17.619999999999997,22.7925,7.5,77.09034574679727,12.4475,17.0,4.0,41.0,0.0,2.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-10,17.888437500000002,23.1,14.694492753623187,77.16746800423408,12.676875,13.0,3.0,24.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-11,13.248124999999998,18.12375,6.558309037900875,67.29919291401953,8.3725,7.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-12,11.976415094339623,17.549056603773586,0.8246334310850439,48.76301538094247,6.403773584905661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-13,13.21518987341772,19.786708860759497,0.0613095238095238,52.89034679522274,6.64367088607595,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-14,12.2373417721519,17.539622641509435,0.1594674556213017,64.68521169829206,6.95759493670886,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-15,12.605555555555556,16.52901234567901,0.5236686390532544,71.56286616248735,8.682098765432098,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-16,14.0609375,18.8141975308642,0.7532352941176471,73.2020251488326,9.29125,11.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-17,15.802484472049688,21.854037267080745,1.9498533724340168,61.29575527879795,9.750931677018636,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-18,17.508176100628933,24.68125,0.0325581395348837,41.456248434073714,10.319496855345912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-19,18.887106918238995,26.730817610062893,0.1117647058823529,53.077376573999366,11.043396226415094,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-20,21.06518987341772,28.55506329113924,0.3744186046511628,62.97299924493153,13.575316455696203,4.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-21,19.363291139240506,25.133544303797468,1.995072463768116,70.37603647953732,13.593037974683543,14.0,3.0,21.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-22,20.07546583850932,25.6664596273292,2.6773529411764705,62.24951374040688,14.474074074074077,6.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-23,20.47067901234568,26.185185185185187,0.4364431486880466,63.456395431817576,14.756172839506172,7.0,0.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-24,22.8898773006135,28.92331288343558,1.1862573099415203,64.55811004117388,16.85644171779141,12.0,1.0,27.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-25,24.80723270440252,31.1622641509434,2.098826979472141,55.768377610699545,18.452201257861635,5.0,0.0,10.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-26,24.075,31.097500000000004,2.525588235294118,58.311928656739774,17.052500000000002,9.0,1.0,8.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-27,24.965064102564103,31.278205128205126,1.069526627218935,65.73579230807451,18.65192307692308,8.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-28,26.125316455696204,32.093710691823894,0.1887905604719764,60.73905796194431,20.14367088607595,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-29,26.258176100628933,31.8685534591195,1.2535294117647058,66.30410890131662,20.647798742138363,10.0,0.0,25.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-30,24.678571428571427,30.385093167701864,6.884971098265895,74.03739320967368,18.972049689441,9.0,2.0,18.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-05-31,23.805246913580245,28.546913580246915,5.443515850144093,79.02511609921437,19.06358024691358,19.0,1.0,30.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-01,22.64567901234568,27.236809815950924,9.50225352112676,81.71323698127479,18.071604938271605,21.0,5.0,30.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-02,21.125617283950618,27.1,5.475561797752809,64.03223338241402,15.151234567901234,13.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-03,21.5371875,28.876875,0.0252173913043478,53.13156776309624,14.1975,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-04,21.865,28.63975155279503,0.6255014326647564,61.86212360245845,15.06375,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-05,20.82067901234568,26.933333333333334,1.368271954674221,62.43501664363893,14.708024691358023,10.0,1.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-06,21.998456790123456,27.82160493827161,3.309269662921348,65.93838673542129,16.17484662576687,10.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-07,23.09233128834356,29.38895705521472,1.0507082152974505,59.68212048012073,16.795705521472392,16.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-08,23.72191358024692,31.11111111111111,0.0,58.38844333878714,16.332716049382718,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-09,24.98742331288344,32.03803680981595,0.0316239316239316,59.51678925700979,17.93680981595092,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-10,25.553797468354432,32.289308176100626,2.162322946175637,58.9039669419252,18.8246835443038,10.0,0.0,18.0,0.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-11,23.823125,29.923125,16.40361111111111,77.4930055155126,17.723125,18.0,0.0,38.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-12,20.935350318471336,25.910828025477706,2.944507042253521,73.86747579178542,15.959872611464966,12.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-13,18.793710691823897,24.79182389937107,0.0327635327635327,60.39478888209973,12.79559748427673,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-14,20.80605095541401,28.0493670886076,0.003735632183908,57.154086622878616,13.55732484076433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-15,23.43064516129032,30.47948717948718,0.0017094017094017,55.591854540410026,16.39677419354839,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-16,25.57232704402516,31.96477987421384,0.0620689655172413,53.31790763859343,19.17987421383648,5.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-17,25.57626582278481,31.59493670886076,3.139488636363636,65.64962343574886,19.55759493670886,12.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-18,23.758860759493672,29.26392405063291,10.180277777777778,75.09616918350027,18.25379746835443,11.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-19,23.9596875,30.036875,2.103107344632768,66.37752303641913,17.8825,13.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-20,25.91533742331288,32.133742331288346,0.2108635097493036,65.01855113360641,19.696932515337423,8.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-21,27.088719512195123,32.516463414634146,0.2436111111111111,60.59685602520248,21.660975609756097,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-22,26.175625000000004,31.813125,5.607222222222222,71.84441130587474,20.538125,18.0,3.0,42.0,0.0,1.0,0.0,0.0,9.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-23,23.6390625,29.41625,9.01456043956044,71.74117560833585,17.861875,15.0,4.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-24,23.14155844155844,29.29415584415585,0.4532033426183843,64.63199824585053,16.98,11.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-25,23.05566037735849,29.27375,2.1671270718232045,66.26775803665728,16.865000000000002,17.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-26,21.129754601226995,27.22269938650307,0.7065573770491804,65.50564347625698,15.03658536585366,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-27,19.838343558282208,26.317177914110427,0.3467567567567567,62.03753031013556,13.359509202453989,9.0,0.0,16.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-28,21.58796296296296,29.213580246913583,0.9091644204851752,56.98332366203449,13.962345679012346,3.0,1.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-29,24.1275,31.713125,1.1765498652291104,53.78778768828519,16.541874999999997,6.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-06-30,25.4,32.54906832298136,0.3002732240437158,52.12663879076983,18.250931677018635,6.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-01,25.857692307692307,32.76602564102564,0.5940540540540541,47.61214386481309,18.94935897435897,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-02,27.260625,34.36875,0.071313672922252,48.19294042172717,20.1525,6.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-03,27.83012422360248,34.39813664596274,0.9483957219251336,53.02081715996436,21.262111801242234,7.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-04,26.556089743589745,32.42179487179487,7.51688654353562,70.67450886673544,20.70700636942675,16.0,2.0,23.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-05,23.561801242236022,29.6472049689441,4.037696335078534,62.24944229154684,17.44074074074074,8.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-06,21.381528662420383,28.311464968152865,0.1598404255319148,54.02710403376658,14.4515923566879,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-07,21.039622641509435,28.35283018867925,0.0502673796791443,52.47829774673867,13.726415094339623,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-08,22.114935064935064,29.44774193548387,0.0184491978609625,53.04518446576508,14.774675324675323,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-09,23.796875,29.99875,0.3436842105263157,59.794032024355815,17.62049689440994,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-10,23.91729559748428,28.37106918238993,5.338461538461538,79.76616532556277,19.46352201257861,17.0,1.0,16.0,0.0,1.0,0.0,0.0,9.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-11,24.21125,28.065625,20.00253164556962,82.09490181658454,20.356875,14.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-12,25.7783950617284,30.56111111111111,11.657760814249365,74.7219752893668,20.99567901234568,14.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-13,26.674534161490687,32.13850931677019,3.391927083333333,70.43660943950397,21.21055900621118,16.0,2.0,26.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-14,26.5496875,32.994375000000005,15.021938775510206,74.53294434725292,20.105,13.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-15,26.43853503184713,32.88343949044586,0.8142857142857143,66.0487862407231,19.993630573248407,12.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-16,27.967405063291142,34.58924050632912,0.0084880636604774,62.0825604722303,21.34556962025317,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-17,28.92298136645963,35.42173913043478,0.04251968503937,60.62846237647031,22.424223602484474,9.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-18,29.251234567901232,35.848765432098766,0.3971204188481675,63.68747459028952,22.653703703703705,9.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-19,29.719565217391303,36.209316770186334,0.5395348837209302,62.31173485033713,23.229813664596275,13.0,1.0,10.0,0.0,1.0,0.0,0.0,12.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-20,30.50251572327044,37.28490566037736,1.1745454545454546,58.23213593264634,23.72012578616352,7.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-21,28.14099378881988,34.90310559006211,2.756476683937824,72.28452635152159,21.37888198757764,16.0,2.0,25.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-22,23.21698113207547,29.266037735849057,4.3693298969072165,68.83037331284736,17.167924528301885,10.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-23,22.50354838709677,29.12692307692308,0.0012953367875647,58.58745684397957,15.86451612903226,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-24,24.04213836477988,31.03,0.236340206185567,54.1807340224815,17.051572327044024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-25,25.881790123456792,33.012962962962966,0.0583979328165374,50.06623961351693,18.750617283950618,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-26,27.9684375,34.376397515527955,0.8347043701799486,53.5314772187994,21.564375,2.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-27,27.66388888888889,32.81296296296296,2.040050377833753,69.06366996554888,22.514814814814816,11.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-28,26.0059375,30.569565217391304,5.576826196473552,73.67601737419868,21.445625,20.0,4.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-29,27.7021875,33.30125,1.4865979381443295,64.90499984084929,22.086335403726707,9.0,3.0,8.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-30,29.4109375,35.825,0.8994845360824743,55.065305534928896,22.996875,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-07-31,30.285220125786164,36.737735849056605,0.1976439790575916,51.17329163022576,23.832704402515724,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-01,30.6040625,36.87375,0.0033591731266149,51.25163757564021,24.334375,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-02,30.37375,36.67875,0.6020565552699229,50.66282597656071,24.06875,8.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-03,28.5515625,34.95,4.920959595959596,63.959623515792,22.153125,5.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-04,25.7122641509434,32.02641509433962,1.2257575757575756,59.06806063530831,19.4125,4.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-05,25.946153846153845,32.98974358974359,0.7332474226804123,53.21789905615571,18.902564102564103,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-06,27.901898734177216,35.18037974683544,0.76015625,50.92741352442936,20.623417721518987,6.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-07,29.005625,36.47142857142857,3.3285714285714283,61.13259846596723,21.561875,6.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-08,28.2165625,34.301875,4.784438775510204,65.90276253347176,22.13125,5.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-09,28.30094339622642,34.09748427672956,2.2770408163265308,61.83349651467919,22.50440251572327,10.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-10,29.10691823899371,35.04213836477987,1.9704834605597965,63.62196588942805,23.1625,9.0,2.0,29.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-11,26.848726114649683,32.16496815286624,6.099009900990099,74.40567040447968,21.53248407643312,18.0,2.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-12,25.685576923076923,30.957692307692305,1.2884615384615383,71.90245276882507,20.41346153846154,24.0,3.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-13,26.23885350318472,32.28216560509554,1.3372448979591838,63.07000234735992,20.19554140127389,19.0,2.0,16.0,0.0,0.0,0.0,0.0,16.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-14,27.05474683544304,33.40506329113924,11.41975,72.1689611273993,20.704430379746835,14.0,0.0,28.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-15,23.593589743589742,30.391082802547768,4.3715,59.29477065224581,16.81153846153846,8.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-16,23.625,30.54746835443038,0.2291139240506329,54.17054518547064,16.70253164556962,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-17,25.535443037974684,32.27594936708861,0.4804020100502512,55.91526636769715,18.79493670886076,7.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-18,27.4156050955414,34.01082802547771,1.3185279187817258,59.765287966641935,20.820382165605096,11.0,1.0,18.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-19,27.493910256410256,33.58525641025641,6.390428211586902,70.59945489086864,21.402564102564103,18.0,1.0,16.0,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-20,25.63694267515924,31.1171974522293,2.097229219143577,76.0335412352228,20.15668789808917,18.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-21,24.3246835443038,29.400632911392407,2.4169576059850377,70.56181094412266,19.24873417721519,14.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-22,24.366139240506328,30.417721518987346,0.5335,62.43664863524102,18.31455696202532,19.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-23,24.32625,31.56875,0.0095477386934673,57.82607613349919,17.083750000000002,14.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2006-08-24,24.876234567901232,32.559876543209874,0.4684478371501272,58.10375660036063,17.192592592592593,21.0,3.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
