STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
NC,2006-08-29,26.986464088397792,32.93241758241758,2.338121546961326,69.7672990650622,21.05801104972376,19.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-30,27.0792817679558,32.55573770491803,9.644505494505497,78.23774704043728,21.635911602209944,27.0,3.0,37.0,0.0,1.0,1.0,13.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-08-31,24.380167597765364,28.1,30.194535519125687,90.9011229479633,20.671666666666667,33.0,1.0,18.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-01,21.372777777777777,24.35193370165745,55.06338797814208,84.87999101846711,18.4121546961326,27.0,1.0,7.0,0.0,0.0,0.0,8.0,10.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-02,20.654166666666665,25.270000000000003,4.402173913043479,72.16221121558931,16.038333333333334,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-03,22.575698324022348,28.13777777777777,1.5399999999999998,76.79019545328396,17.02067039106145,24.0,4.0,3.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-04,23.690277777777776,28.51988950276243,9.065217391304348,81.79348403621887,18.875,38.0,8.0,17.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-05,23.015193370165747,26.991208791208788,15.79065934065934,85.58525017070127,19.04972375690608,34.0,7.0,22.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-06,21.485635359116024,25.6978021978022,9.83551912568306,80.70194694014803,17.275690607734806,34.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-07,21.004469273743016,25.864640883977906,1.7728260869565218,78.2248706503568,16.131666666666664,30.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-08,21.662912087912087,26.588043478260868,1.001086956521739,74.96743144882231,16.75054945054945,32.0,2.0,3.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-09,21.408100558659218,27.467222222222222,0.6739130434782609,73.90514145454607,15.353631284916204,32.0,6.0,3.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-10,22.050552486187847,28.04725274725275,0.6717391304347826,73.42171615760118,16.064640883977898,31.0,6.0,8.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-11,21.35386740331492,26.567032967032965,1.0924324324324324,75.12385946603094,16.153591160220994,35.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-12,19.14153005464481,23.843478260869563,0.4781914893617021,71.63202270547235,14.45191256830601,15.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-13,17.88653846153846,21.23224043715847,10.822162162162162,83.61913563136987,14.552197802197805,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-14,19.013736263736263,22.441530054644808,20.173224043715845,84.29868931199535,15.59344262295082,28.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-15,19.87459016393443,25.340760869565216,2.304838709677419,73.97892775811172,14.41304347826087,27.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-16,19.98061797752809,26.04555555555556,0.0860962566844919,74.60324365945638,13.92247191011236,25.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-17,20.46472222222222,26.52142857142857,0.0854838709677419,74.34578756539993,14.409444444444444,28.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-18,21.178846153846155,27.86576086956521,0.7731182795698924,73.35866097872443,14.491208791208791,28.0,3.0,5.0,0.0,1.0,0.0,18.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-19,22.22872928176796,28.10054347826087,3.855978260869565,77.03955636834435,16.375690607734807,25.0,2.0,15.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-20,19.119722222222222,25.639344262295083,6.777173913043479,63.385931726498434,12.660555555555556,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-21,15.483149171270718,22.664480874316943,0.0054054054054054,61.63894350485488,8.324309392265194,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-22,16.606756756756756,22.860752688172045,0.2858695652173912,72.05088167054961,10.37027027027027,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-23,20.988736263736264,26.26684782608696,1.6956756756756757,75.24827953160849,15.742857142857142,24.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-24,23.437087912087915,28.304864864864864,6.5109289617486334,75.85231526878226,18.6,22.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-25,20.51361111111111,25.981767955801104,5.658791208791209,71.95199955506318,15.033888888888889,18.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-26,17.37666666666667,23.787912087912087,0.0396739130434782,66.86671974140499,10.97222222222222,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-27,17.37808988764045,24.167777777777776,0.0082872928176795,69.46347074871106,10.597752808988764,30.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-28,18.02805555555556,25.12087912087912,2.087845303867403,72.13617856242568,10.955555555555556,26.0,3.0,19.0,0.0,3.0,0.0,11.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-29,15.89532967032967,22.9125,5.988333333333334,66.59691878561979,8.882967032967032,17.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-09-30,14.445555555555554,21.73186813186813,0.0231182795698924,68.01979254444811,7.1738888888888885,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-01,17.29388888888889,24.613736263736264,0.5955555555555556,66.84018176783789,9.981666666666667,15.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-02,17.370054945054946,25.23369565217392,0.0472527472527472,64.21465717199463,9.51923076923077,17.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-03,17.685000000000002,26.10164835164835,0.0159340659340659,67.3713765394955,9.265555555555554,26.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-04,19.12541436464088,27.303825136612023,0.2148351648351648,69.14705355572805,10.94585635359116,31.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-05,20.639402173913044,28.245405405405403,0.5005555555555555,70.78933141165535,13.036956521739132,35.0,3.0,9.0,0.0,2.0,0.0,17.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-06,19.10467032967033,25.409239130434784,4.925842696629213,81.60523483396574,12.77431693989071,30.0,1.0,13.0,0.0,1.0,0.0,10.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-07,14.299453551912569,19.37010869565217,6.046629213483146,80.54034505072356,9.22622950819672,23.0,0.0,17.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-08,15.150833333333336,19.041666666666668,7.428571428571429,86.53996815869753,11.249723756906077,28.0,1.0,12.0,0.0,1.0,0.0,5.0,1.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-09,17.154419889502762,21.77540983606557,6.514285714285714,78.75693682106397,12.513812154696131,24.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-10,18.319230769230767,24.60217391304348,1.1747191011235956,69.05041465648509,12.004395604395606,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-11,18.223076923076924,24.39508196721312,0.635195530726257,79.84607439962663,12.06043956043956,26.0,1.0,15.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-12,17.240760869565218,23.118378378378377,2.4972067039106145,68.58701162975427,11.361413043478262,24.0,1.0,4.0,0.0,1.0,0.0,11.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-13,12.41306818181818,19.60893854748604,0.0049999999999999,56.45993005574525,5.259090909090909,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-14,9.260773480662984,16.880662983425413,0.006145251396648,50.303899500877925,1.6408839779005524,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2006-10-15,9.5939226519337,18.20055248618785,0.0155555555555555,50.828045399776094,0.9912087912087912,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-16,11.061325966850829,18.70659340659341,0.8592391304347826,62.273788452104576,3.413114754098361,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-17,13.76353591160221,18.51483516483516,14.77967032967033,84.78911647288173,9.014364640883976,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-18,18.24508196721312,22.509239130434786,18.27627118644068,84.71055292232576,13.9672131147541,39.0,15.0,0.0,0.0,1.0,0.0,6.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-19,19.4967032967033,24.174175824175823,0.9027472527472528,88.0531560518298,14.819230769230767,48.0,18.0,0.0,0.0,1.0,0.0,15.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-20,17.767567567567568,23.102702702702704,3.778333333333333,71.70282954385861,12.432432432432432,30.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-21,13.390607734806627,20.78846153846154,0.0567415730337078,62.82807273536561,6.016022099447515,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-22,12.38934426229508,18.416216216216217,1.406145251396648,83.48572646373519,6.367213114754098,30.0,5.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-23,9.74891304347826,15.098369565217393,1.885555555555556,59.34415200192314,4.399456521739131,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-24,5.696505376344086,11.561827956989248,0.1939890710382513,49.199066641868455,-0.1688172043010752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-25,5.686898395721926,12.142245989304811,0.007103825136612,53.96785328043882,-0.7553191489361702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-26,7.950274725274726,14.938251366120218,0.3677777777777778,59.82335646969673,0.9726775956284152,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-27,10.488397790055249,15.976243093922651,7.129508196721312,82.23025378892969,5.000552486187845,24.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-28,12.843956043956045,18.47692307692308,23.56352941176471,67.688197325466,7.210989010989011,23.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-29,11.480337078651685,19.568539325842696,0.5734463276836158,44.64541468780792,3.3888268156424584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-30,13.27403314917127,22.09171270718232,0.1960893854748603,57.5965263785688,4.437912087912088,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-10-31,14.428688524590164,22.62663043478261,0.2741758241758241,65.13145588226062,6.228415300546448,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-01,16.064804469273742,23.17377049180328,0.3016216216216216,66.52150557828092,8.921787709497206,14.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-02,14.06,20.919251336898395,1.8307692307692307,67.8396466271295,7.23027027027027,24.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-03,6.783783783783784,14.016666666666666,0.0027027027027027,39.565031125341285,-0.4675675675675675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-04,4.0989130434782615,11.079347826086956,0.0,52.4891345917322,-2.88972972972973,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-05,5.198618784530387,13.11657458563536,0.0,56.68194633345053,-2.735164835164835,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-06,7.326243093922652,15.43314917127072,0.1693989071038251,62.09549783506638,-0.7335164835164835,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-07,10.197527472527472,15.94153005464481,11.676923076923076,82.08052592468152,4.485164835164835,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-08,13.041711229946523,16.88288770053476,28.779329608938543,85.99569907871847,9.20053475935829,33.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-09,14.39538043478261,19.8875,1.5320652173913043,66.83041930335989,8.903260869565218,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2006-11-10,15.606077348066297,23.914917127071824,0.0043010752688172,63.47447669198429,7.278571428571428,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-11,16.45464480874317,24.801092896174865,1.5491803278688523,69.00379184438383,8.108196721311476,23.0,3.0,3.0,0.0,0.0,0.0,14.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-12,12.9875,19.24728260869565,11.478977272727272,71.85149525465064,6.727717391304348,20.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-13,10.689106145251396,16.77709497206704,4.091573033707865,65.93792801711385,4.627777777777778,14.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
NC,2006-11-14,12.55,19.9021978021978,0.0161111111111111,65.56369084372426,5.201666666666666,19.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-15,13.132872928176797,19.546703296703296,4.861538461538462,72.52492887699731,6.712087912087911,23.0,3.0,5.0,0.0,0.0,0.0,7.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-16,14.138858695652177,19.582608695652173,26.91396648044693,78.11799828178069,8.695108695652175,26.0,2.0,30.0,0.0,1.0,0.0,4.0,6.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-17,10.387637362637362,16.661748633879782,8.720224719101124,63.96491867559637,4.143956043956044,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-18,7.851902173913044,13.97717391304348,0.0092896174863387,65.57667026514314,1.7351351351351352,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-19,6.661684782608695,13.221739130434784,0.2153005464480874,69.3488849447199,0.1016304347826087,19.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-20,6.17054054054054,11.034594594594594,0.6075675675675675,65.77755220300045,1.3086021505376344,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
NC,2006-11-21,5.029347826086957,9.059782608695652,10.311891891891891,67.33703118616864,0.9989130434782608,19.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,7.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
NC,2006-11-22,6.902445652173912,10.669021739130434,43.23038674033149,83.84510941753166,3.101081081081081,23.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-23,8.518508287292818,13.1939226519337,6.8860962566844925,77.04014348089426,3.8430939226519336,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-24,9.418055555555556,16.442777777777778,0.1854054054054054,59.0410686729539,2.393333333333333,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-25,10.042349726775956,18.99508196721312,0.0021621621621621,58.471404529354615,1.0896174863387975,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-26,10.295580110497236,19.240331491712706,0.0162162162162162,66.52043829365734,1.350828729281768,13.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2006-11-27,11.161049723756909,20.27458563535912,0.0139784946236559,69.75272289391467,2.063736263736264,19.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2006-11-28,12.645,20.694475138121547,0.0249999999999999,75.34897173783698,4.595,27.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-29,14.588736263736264,20.90601092896175,0.4189189189189189,80.95464150988782,8.278571428571428,38.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2006-11-30,16.40138888888889,21.845,3.0094444444444446,80.72969333198374,10.957777777777778,27.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-01,16.986065573770492,22.3448087431694,6.962637362637363,77.82955603218035,11.627322404371586,26.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-02,10.794198895027623,19.170165745856355,2.021111111111112,51.38831441134345,2.423076923076923,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-03,7.879722222222222,13.300555555555556,0.8703296703296703,62.58188818061488,2.458888888888889,16.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-04,4.604395604395604,9.965934065934066,2.212087912087912,50.68539419325791,-0.7956284153005464,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-05,2.7623626373626373,9.645901639344263,0.0070652173913043,48.55787768473027,-4.102732240437158,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-06,4.69010989010989,12.479120879120876,0.0788043478260869,61.54385675309968,-3.098901098901099,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-07,5.831147540983606,13.43804347826087,0.0707182320441989,53.21971971584255,-1.766847826086957,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0
NC,2006-12-08,0.2165760869565217,7.876756756756757,0.3644808743169399,34.543777044494426,-7.464324324324325,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-09,-1.4171270718232043,6.185714285714285,0.001098901098901,44.100282225745474,-9.080769230769231,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-10,2.680978260869565,11.372972972972972,0.0,42.06793180511895,-6.024456521739131,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-11,6.396721311475409,15.526775956284151,0.0,41.94144880736901,-2.7364130434782608,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-12,7.658021390374332,17.18342245989305,0.0962162162162162,52.88556136422171,-1.867379679144385,6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-13,9.857103825136612,17.508743169398908,0.8906077348066298,71.04920478336643,2.205464480874317,28.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-14,10.50327868852459,17.46830601092896,0.2851648351648351,80.69400340413374,3.5382513661202184,53.0,18.0,0.0,0.0,0.0,1.0,15.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NC,2006-12-15,10.879619565217393,18.204891304347825,0.0351648351648351,74.14455125702011,3.5259459459459457,41.0,19.0,0.0,0.0,0.0,1.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2006-12-16,10.400815217391305,19.11847826086957,0.0203296703296703,59.27680709968761,1.674054054054054,16.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-17,10.627747252747254,20.186263736263736,0.0153846153846153,64.10237041444654,1.0692307692307692,15.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-18,12.489673913043475,21.52880434782609,0.0093406593406593,67.24721262216846,3.4108108108108106,27.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2006-12-19,12.088524590163932,20.16721311475409,0.0406593406593406,70.73430131886703,3.99081081081081,26.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-20,8.036065573770491,14.993989071038252,0.03646408839779,59.50233671738507,1.0781420765027323,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-21,7.946994535519125,13.300546448087433,0.8422222222222222,70.30145758845308,2.59344262295082,15.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
NC,2006-12-22,11.607608695652177,15.702717391304349,12.36043956043956,83.91480973324751,7.5125,30.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-23,13.471195652173911,18.015760869565216,24.27191011235955,83.09027072150359,8.92663043478261,31.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-24,10.350273224043717,17.394535519125682,1.5386740331491713,66.6932791025712,3.3060109289617485,21.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2006-12-25,9.961931818181816,15.290449438202248,14.58313953488372,80.24617695970204,4.671022727272727,32.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-26,9.616576086956522,13.860869565217392,18.02906976744186,76.12014289960455,5.372282608695652,17.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2006-12-27,5.5,10.88950276243094,0.6137362637362638,56.01083445105162,0.1104972375690608,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
