STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT15,WT18
CO,2019-08-31,18.33939393939394,0.7371304347826088,51.16443388492548,9.429891304347825,27.20826446280992,11.0,1.0,15.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-01,19.522554347826087,0.1462566844919786,43.52761082927219,10.172357723577235,28.85760869565217,6.0,1.0,13.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-02,20.376986301369865,0.0727111111111111,34.02489412539943,10.624863387978142,30.09344262295082,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-03,19.91490514905149,0.0663410301953818,36.14604795169112,10.283243243243245,29.52621621621622,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-04,19.59497282608696,0.6763226366001734,49.29097572774038,11.23081081081081,27.93586956521739,2.0,0.0,24.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-05,19.872602739726027,0.6463891248937977,42.331156533972056,11.00792349726776,28.710928961748635,1.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-06,19.465890410958902,0.8412167952013709,52.089652507280704,10.758855585831062,28.1396174863388,9.0,0.0,32.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-07,17.61084010840108,4.060789049919484,57.04943118998088,9.999186991869918,25.18274932614555,9.0,1.0,29.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-08,15.947390109890112,1.52668416447944,59.012234667006005,7.965205479452055,23.902465753424657,15.0,1.0,48.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
CO,2019-09-09,14.792255434782607,5.811001517450682,59.930766134305,6.972506738544475,22.57201086956522,17.0,5.0,31.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-10,15.196027397260275,0.6462320067739205,50.13423485236154,7.219125683060109,23.164754098360653,13.0,0.0,20.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-11,14.396448087431695,1.0362198168193173,57.1655788500014,6.804594594594594,21.92540983606557,9.0,0.0,26.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
CO,2019-09-12,11.957065217391303,1.43306645316253,50.66153132169826,3.7040760869565217,20.182655826558264,4.0,0.0,9.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-13,12.467847411444142,0.1734887737478411,44.7373376239908,3.0091891891891893,21.90163043478261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-14,14.644535519125682,0.0589766606822262,36.94143845727209,4.965667574931881,24.30792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-15,15.426098901098902,0.0882565492321589,38.2955993058545,6.401630434782609,24.4413698630137,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-16,16.255817174515236,0.6728155339805825,49.97435637780827,8.829476584022037,23.6292817679558,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-17,15.461716621253403,0.305746140651801,49.198140589557504,8.375271739130435,22.522554347826084,0.0,0.0,6.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-18,14.693715846994534,0.0903454384410983,45.69291397539553,6.331978319783198,23.025683060109287,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
CO,2019-09-19,15.116348773841962,0.1285839160839161,45.1399586927354,6.637398373983739,23.560217983651228,2.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-20,14.59850136239782,0.2665784832451499,43.89924187442774,6.104324324324324,23.033967391304348,2.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
CO,2019-09-21,11.69027397260274,0.0238440616500453,36.07649885916853,2.631707317073171,20.677322404371584,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-09-22,10.388980716253442,0.3937117903930131,45.5764877010573,0.8445054945054944,19.89643835616438,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,2019-09-23,11.5513698630137,0.0165911151405258,39.59642823296854,2.8441416893732967,20.22267759562841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-24,12.914577656675748,0.035414808206958,38.67933394574763,3.892934782608696,21.892953929539296,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-25,13.858288043478264,0.0319432120674356,40.336802412361095,4.235483870967742,23.454891304347825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-26,14.244701086956525,0.0437109723461195,49.38682710013572,5.038544474393531,23.421138211382114,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-09-27,13.981114130434785,0.1683257918552036,45.65971729968403,5.77828418230563,22.165853658536584,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-09-28,13.29441416893733,1.6429565217391304,60.132536333457146,5.470080862533693,21.06195652173913,13.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-09-29,14.151226158038147,0.0616865261228231,44.24730772195279,7.257640750670241,20.991553133514984,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0
CO,2019-09-30,14.522357723577237,0.0453881278538812,39.20221512282427,6.568096514745308,22.428108108108106,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
CO,2019-10-01,12.252439024390243,0.7,55.21785817721749,4.189812332439678,20.3219512195122,22.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
CO,2019-10-02,8.553133514986376,1.5618581907090463,53.70627587462074,0.9035135135135136,16.182833787465942,30.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-03,8.920405405405406,0.1350785340314136,47.40440348876444,-0.3943548387096774,18.21918918918919,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-04,10.132297297297296,0.0891284815813117,52.17520669781441,1.2599462365591398,18.99135135135135,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-05,8.838179347826086,0.0373052245646196,36.57766338008612,0.0792452830188679,17.565217391304348,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-10-06,6.986657681940701,0.0013636363636363,35.61383659058093,-0.9693548387096776,14.915549597855229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-07,7.522010869565217,0.0073436083408884,34.706017489508795,-2.377688172043011,17.40189701897019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-08,9.926702997275203,0.0,30.230864605719105,0.0213513513513513,19.745257452574524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-09,9.934417344173442,0.1617059891107078,32.13333802805105,-0.3377358490566037,20.214324324324323,12.0,0.0,2.0,0.0,0.0,4.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-10,0.8249322493224933,2.2982471516213847,60.68027961327041,-8.275741239892184,9.855405405405405,23.0,8.0,2.0,1.0,2.0,13.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
CO,2019-10-11,-3.6117486338797815,1.944732142857143,51.2973796840238,-11.996495956873314,4.734239130434783,6.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-10-12,1.9277777777777776,0.0894785847299813,34.64469578062608,-7.6613513513513505,11.50945945945946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-13,5.297027027027028,0.0386213408876298,29.790932184055627,-4.972237196765499,15.547043010752688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-14,7.428861788617886,0.0191312384473197,30.423152165138458,-2.009164420485176,16.850270270270272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-15,7.206284153005464,0.0137614678899082,35.60910323487367,-2.4193460490463217,16.796747967479675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-16,8.329063360881543,0.0114784205693296,35.57267213268289,-1.2504065040650405,17.886575342465754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-17,10.122814207650272,0.0484018264840182,29.673083870601303,0.4437837837837837,19.80708446866485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-18,6.939697802197803,0.486080586080586,40.78832600854543,-1.423989218328841,15.221917808219178,8.0,3.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-19,3.8802168021680217,0.6074448529411764,46.62406450829363,-4.519839142091153,12.23027027027027,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
CO,2019-10-20,1.022222222222222,1.3659320477502297,41.52313085143587,-5.144474393530997,7.117789757412399,5.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-21,-0.5641689373297002,0.7980555555555555,49.9808157313884,-6.103243243243242,4.92445652173913,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0
CO,2019-10-22,1.731216216216216,0.4243589743589743,52.36372782114043,-5.048247978436658,8.50054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
CO,2019-10-23,2.6173441734417344,0.9317298797409804,52.23118119731655,-4.827882037533512,10.012737127371274,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-24,-1.280517711171662,6.166610312764159,68.37765783783706,-8.271698113207547,5.624932249322493,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-25,0.2701634877384196,0.1945471349353049,58.109382198821706,-8.227297297297296,8.700815217391305,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-26,4.514850136239782,0.0680608365019011,48.02542117625268,-5.010723860589812,14.031062670299727,6.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-27,1.010382513661202,0.7647388059701492,62.75198506536198,-7.526881720430108,9.49400544959128,28.0,1.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-28,-5.997267759562842,5.581833910034602,76.10722758674763,-11.047169811320757,-0.9877049180327868,33.0,6.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
CO,2019-10-29,-8.505401662049861,3.107982062780269,79.23389928871569,-13.828142076502733,-3.306849315068493,27.0,6.0,0.0,1.0,0.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
CO,2019-10-30,-12.366666666666667,4.310711150131694,72.54839182522035,-18.55877437325905,-6.346153846153846,25.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
CO,2019-10-31,-8.317174515235457,0.3662264150943396,58.85685011666041,-17.113150684931508,0.4733516483516483,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-01,-3.936301369863014,0.0120930232558139,58.28990886810218,-11.805149051490517,3.8909836065573766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-02,-1.7869505494505495,0.0367041198501872,58.890857509337465,-10.453972602739723,6.863835616438356,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-03,1.5404109589041095,0.0641098484848484,49.75192003436096,-6.758265582655827,9.809836065573773,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-04,3.0228767123287668,0.0153988868274582,54.90532569057522,-4.332425068119891,10.333333333333334,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-05,2.929476584022039,0.0139170506912442,60.9002437119697,-4.778804347826087,10.612396694214876,8.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-06,3.50728021978022,0.0020427112349117,58.40943317163258,-4.9,11.881693989071035,17.0,5.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-07,2.4235054347826086,0.2336043360433604,68.26261763275812,-5.701621621621621,10.552162162162162,31.0,3.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-08,3.078551912568306,0.0213483146067415,51.19135250221986,-5.274054054054054,11.38233695652174,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-09,6.212942779291553,0.0244339622641509,42.09317796118315,-3.0840540540540538,15.492098092643053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-10,5.840909090909091,0.0049952874646559,43.87775081704638,-3.4750677506775065,15.121703296703297,6.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-11,-0.3449591280653951,1.0004504504504506,61.96788349283398,-9.173841961852862,8.48392370572207,19.0,0.0,0.0,1.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-12,-2.138964577656676,0.0554629629629629,53.47938437932317,-10.734877384196183,6.452702702702703,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-13,1.955068493150685,0.0138248847926267,42.04760357386047,-6.183651226158038,10.060928961748637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
CO,2019-11-14,2.3082644628099174,0.0858439201451905,59.50476573564807,-5.884153005464481,10.457417582417582,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-15,4.1851239669421485,0.0420517560073937,51.25611258741828,-3.7190217391304334,12.096978021978025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-16,4.468131868131868,0.0701968134957825,47.38513436880034,-3.2219780219780216,12.157103825136613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-17,2.968032786885246,0.1026901669758812,58.55126748752157,-5.239673913043478,11.122554347826089,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-18,4.645730027548209,0.007269338303821,50.92374024349293,-2.553929539295393,11.812121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-19,5.4449453551912566,0.1709647495361781,51.83706635546384,-2.959945504087193,13.803804347826087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-20,4.003159340659341,1.720593525179856,62.673885395011965,-1.8940217391304348,9.84027397260274,20.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-21,0.3308743169398907,4.279051724137931,88.86726499932566,-3.74081081081081,4.351226158038148,40.0,5.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
CO,2019-11-22,-3.206657608695652,4.797420464316422,88.69124697386555,-6.559677419354839,0.08130081300813,33.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-23,-2.3952054794520548,0.6461467038068709,68.0306303724883,-9.16348773841962,4.340054495912806,14.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-11-24,-0.3258855585831063,0.0800759013282732,55.76784231730976,-8.020485175202156,7.339237057220709,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-25,-0.6305706521739131,0.8693409742120343,57.31044930103915,-7.413136729222519,6.092663043478261,16.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
CO,2019-11-26,-7.477823691460054,12.49830659536542,80.58928880645357,-13.338692098092643,-1.7473972602739725,26.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0
CO,2019-11-27,-9.302762430939229,2.9337488015340365,74.69715422331952,-16.63543956043956,-2.014794520547945,17.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-11-28,-3.0132963988919665,0.5970072239422085,76.76301800821767,-8.38027397260274,2.3387811634349034,22.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
CO,2019-11-29,-2.027638888888889,2.4749744637385085,79.95912148188374,-8.055858310626704,3.901388888888889,34.0,11.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0
CO,2019-11-30,-5.869613259668509,2.708640776699029,65.51167055180674,-10.502179836512262,-1.337190082644628,17.0,2.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,10.0,0.0,0.0
CO,2019-12-01,-6.542178770949721,0.3625250501002004,63.2050224448683,-13.636438356164383,0.5069252077562327,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
CO,2019-12-02,-2.213498622589532,0.1215475024485798,62.32047525316754,-9.298373983739838,4.888980716253443,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,2019-12-03,-0.0798913043478261,0.1039923954372623,61.95671036334753,-6.66199460916442,6.475815217391304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-12-04,0.4423705722070845,0.2228869895536562,67.23452582606879,-6.166576819407009,6.99291553133515,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CO,2019-12-05,-0.3348360655737705,1.9064428312159711,79.0893543791644,-5.428455284552845,4.686338797814208,26.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
CO,2019-12-06,-1.517663043478261,1.883108715184187,81.95456260389466,-7.372506738544474,4.275271739130434,23.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-07,-0.1830601092896175,0.1693936477382098,68.8376756561356,-6.915902964959569,6.504371584699453,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-12-08,0.7306539509536786,1.97134670487106,69.93935320059568,-4.65,6.013896457765667,15.0,7.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-12-09,-2.695901639344262,1.5485446009389672,74.08536245749522,-8.45135135135135,2.956130790190736,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-10,-4.6835149863760215,0.1204139228598306,71.04619251632737,-10.75972972972973,1.3912806539509537,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-11,-3.4769125683060107,0.1040413533834586,64.8658811831696,-10.50783783783784,3.5489071038251367,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-12,-2.1748626373626374,0.7594721960414703,63.44961176011204,-8.263783783783783,3.868681318681319,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
CO,2019-12-13,-1.2998626373626374,1.888328664799253,66.59635689534662,-6.011351351351351,3.197252747252747,8.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
CO,2019-12-14,-2.406198347107438,2.3030160226201697,73.1806913906919,-7.501897018970189,2.54931129476584,20.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
CO,2019-12-15,-6.593424657534246,2.1297397769516726,79.61718931577006,-11.903269754768392,-1.399726775956284,31.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-16,-10.603453038674033,2.289074074074074,74.8671352292159,-16.00934065934066,-5.303571428571429,15.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-17,-11.325895316804408,0.088235294117647,62.821121453572935,-19.33013698630137,-3.39013698630137,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-18,-6.805737704918033,0.0310772163965681,58.76898049314789,-14.913315217391306,1.2673024523160763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-19,-5.435180055401662,0.0,56.422497928236005,-13.131607629427794,2.159116022099448,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-20,-5.028551532033426,0.0608108108108108,57.52184028018095,-12.96694214876033,2.839166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-21,-2.042445054945055,0.068369351669941,54.66357781526524,-10.26820652173913,6.152602739726027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-22,0.4997260273972603,0.03916015625,51.42078197332813,-7.137127371273713,8.093972602739727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-23,1.261401098901099,0.0471400394477317,50.82189585713647,-5.773983739837398,8.192032967032967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-24,0.7354395604395604,0.5119402985074627,52.981537421409605,-5.379619565217391,6.823626373626374,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-25,-2.282033426183844,1.292907092907093,67.2170238938704,-8.233424657534247,3.542896935933148,15.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-26,-4.653983516483517,0.7260098522167487,73.04791682732342,-11.525543478260868,2.107671232876712,28.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-27,-5.763835616438357,1.3084521384928716,81.72745321105927,-11.463760217983651,-0.1062841530054644,36.0,12.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-28,-8.320879120879122,3.3393536121673004,87.8024545619648,-12.9827868852459,-3.687431693989071,45.0,10.0,1.0,4.0,1.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
CO,2019-12-29,-11.673895027624308,1.596127783155857,71.05270009332963,-17.105205479452053,-6.337087912087911,15.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
CO,2019-12-30,-11.768333333333334,0.0534552845528455,63.18420135369176,-18.527900552486187,-5.022314049586776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
CO,2019-12-31,-9.807300275482094,0.1983067729083665,59.34420673945897,-18.08438356164384,-1.5258241758241755,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
