STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2013-01-01,-20.54974358974359,-13.76082474226804,-6.967692307692308,0.0062706270627062,75.10487955945054,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-01-02,-17.904736842105265,-13.03078947368421,-8.151832460732985,0.0119601328903654,76.90105457703629,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2013-01-03,-11.01157894736842,-8.10657894736842,-5.206735751295336,0.0784565916398713,80.11296489545276,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2013-01-04,-12.821243523316062,-8.337564766839378,-3.837244897959184,0.0064308681672025,76.6274741675346,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-01-05,-14.067875647668393,-7.42890625,-0.8165803108808289,0.0331168831168831,82.32457515876348,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-01-06,-11.686979166666667,-6.046875,-0.4103626943005181,0.2402597402597402,80.78385676600784,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2013-01-07,-11.855263157894736,-6.184473684210526,-0.496875,0.0062295081967213,76.69613247064433,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-01-08,-9.927179487179489,-3.657692307692308,2.611794871794872,0.0009584664536741,83.47571545899345,31.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
WI,2013-01-09,-7.821428571428571,-2.178061224489796,3.46530612244898,0.0032258064516129,75.13403890325843,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-01-10,-8.438144329896907,-2.4654639175257733,3.503589743589744,0.6618892508143323,75.70767698969108,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
WI,2013-01-11,-5.089795918367347,-0.1760204081632653,4.737755102040817,8.264331210191083,94.48505750490676,61.0,19.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
WI,2013-01-12,-2.559278350515464,2.574226804123711,7.716410256410256,0.4222950819672131,84.12784452018413,35.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0
WI,2013-01-13,-11.25699481865285,-5.547409326424871,0.2256410256410256,0.8679611650485437,74.81225974579174,4.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2013-01-14,-15.26205128205128,-11.564948453608247,-7.86340206185567,0.1045454545454545,74.30673218269737,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2013-01-15,-15.102072538860105,-10.269689119170984,-5.429381443298968,0.0019169329073482,73.6019920568632,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-01-16,-11.969743589743588,-6.623333333333333,-1.2769230769230768,0.2117088607594937,73.71349538122784,9.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
WI,2013-01-17,-12.94102564102564,-7.186923076923077,-1.4328205128205127,0.0560509554140127,64.08000680581706,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-01-18,-14.652083333333332,-9.275520833333331,-3.904663212435233,0.6273885350318471,77.37036360852925,11.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2013-01-19,-10.3139896373057,-3.340155440414508,3.611855670103093,0.526158940397351,81.70797840135823,8.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0
WI,2013-01-20,-16.680927835051545,-7.770103092783506,1.1517948717948718,0.2086378737541528,64.18669559639562,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2013-01-21,-20.72553191489362,-16.503723404255318,-12.28191489361702,0.0405405405405405,64.84960759997097,2.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2013-01-22,-24.140740740740743,-20.75873015873016,-17.396315789473686,0.0347682119205298,65.24876039190737,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-01-23,-23.03650793650793,-18.25026455026455,-13.464021164021164,0.0613333333333333,70.70443690397241,7.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
WI,2013-01-24,-21.279894179894185,-15.705026455026456,-10.13015873015873,0.3447019867549669,67.32482798635377,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WI,2013-01-25,-18.916402116402114,-13.737566137566136,-8.558730158730159,1.4458471760797342,74.70481375377271,13.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
WI,2013-01-26,-17.367021276595743,-11.66336898395722,-5.935294117647059,0.4525951557093426,73.57637273356934,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2013-01-27,-13.531382978723403,-8.303989361702127,-3.076595744680851,0.7303448275862069,72.41228201895815,15.0,7.0,6.0,10.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,7.0,1.0,0.0,0.0
WI,2013-01-28,-4.495135135135135,-1.6867567567567567,1.139153439153439,7.270945945945945,93.22451288532532,33.0,2.0,6.0,19.0,0.0,19.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0
WI,2013-01-29,-1.432804232804233,1.4798941798941798,4.395789473684211,12.19635761589404,95.50870346171644,56.0,14.0,29.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0
WI,2013-01-30,-4.548148148148148,0.6322751322751323,5.8126984126984125,10.411333333333332,89.16633448888774,28.0,10.0,3.0,4.0,0.0,5.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,7.0,2.0,0.0,3.0
WI,2013-01-31,-14.59315789473684,-9.43191489361702,-4.242553191489362,6.009030100334448,75.51539513627829,2.0,0.0,0.0,1.0,0.0,1.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0
WI,2013-02-01,-22.880000000000003,-17.583589743589744,-12.287179487179488,0.2,70.25788325476393,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2013-02-02,-21.833157894736843,-17.71263157894737,-13.593717277486911,1.2704918032786885,72.3843263920241,10.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
WI,2013-02-03,-18.60210526315789,-14.584736842105263,-10.575916230366492,0.2411764705882353,74.02436192620928,9.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2013-02-04,-17.859375,-13.375916230366492,-8.912565445026178,1.2527868852459014,71.51135686995462,14.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2013-02-05,-18.476041666666667,-12.7546875,-7.007772020725389,1.0019417475728156,77.51833665201647,18.0,7.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
WI,2013-02-06,-19.57894736842105,-11.64157894736842,-3.696335078534031,0.907142857142857,80.76662695691556,23.0,10.0,0.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0
WI,2013-02-07,-15.121761658031089,-8.44481865284974,-1.7678756476683937,2.2150159744408944,90.59219374502838,28.0,8.0,0.0,4.0,0.0,14.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,0.0
WI,2013-02-08,-11.3578125,-6.602864583333333,-1.8352331606217616,6.769677419354839,80.38590603872944,18.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2013-02-09,-16.253645833333334,-9.752083333333331,-3.2505208333333333,0.057190635451505,85.9145054796282,30.0,5.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0
WI,2013-02-10,-8.994240837696335,-4.696335078534031,-0.3984293193717277,1.4037037037037037,91.20292624175084,34.0,8.0,1.0,7.0,0.0,11.0,10.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,2.0,4.0,0.0,0.0,1.0
WI,2013-02-11,-3.9739583333333335,-0.431151832460733,3.1244791666666667,11.162458471760798,87.989739801951,25.0,0.0,0.0,13.0,0.0,12.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,7.0,5.0,0.0,0.0
WI,2013-02-12,-7.654166666666666,-3.9533854166666655,-0.2526041666666667,0.2284313725490196,77.7020836874933,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
WI,2013-02-13,-8.716666666666667,-4.586197916666666,-0.4557291666666667,0.0366336633663366,83.69236696767582,20.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
WI,2013-02-14,-7.0528497409326425,-2.368134715025907,2.316580310880829,2.1266881028938904,85.18310284668034,23.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0
WI,2013-02-15,-13.378756476683938,-7.148963730569948,-0.9191709844559586,0.6549019607843137,69.74190844136358,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2013-02-16,-18.2413612565445,-12.25657894736842,-6.254736842105264,0.029042904290429,68.24812042240764,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-02-17,-21.81151832460733,-14.317368421052633,-6.796315789473684,0.0036423841059602,68.6208379617014,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-02-18,-16.027513227513225,-8.462169312169312,-0.8968253968253969,0.3332203389830508,72.31687719574003,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0
WI,2013-02-19,-13.103191489361702,-5.468882978723404,2.162962962962963,5.032225913621263,78.9686074065175,11.0,0.0,0.0,0.0,0.0,7.0,14.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
WI,2013-02-20,-16.817989417989416,-12.827513227513228,-8.837037037037037,0.2731292517006802,68.2574720942599,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-02-21,-17.60585106382979,-11.54973404255319,-5.493617021276595,0.0528619528619528,76.66559902949778,9.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0
WI,2013-02-22,-11.39627659574468,-7.301063829787234,-3.205851063829788,5.020338983050848,86.28778023160122,17.0,5.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0
WI,2013-02-23,-7.061290322580645,-4.426344086021505,-1.778191489361702,2.25,84.64670711175593,13.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2013-02-24,-9.443617021276596,-4.933510638297872,-0.423404255319149,0.1739285714285714,78.65725444052663,16.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
WI,2013-02-25,-10.867553191489362,-4.430851063829787,2.030687830687831,0.020136518771331,81.50982740562611,17.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-02-26,-8.321693121693121,-2.8661375661375663,2.5894179894179894,0.2241610738255033,82.34938154027138,15.0,5.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
WI,2013-02-27,-3.808556149732621,-1.135483870967742,1.5403225806451613,5.547826086956522,84.83168424333317,15.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0
WI,2013-02-28,-3.089839572192513,-1.4262032085561496,0.2374331550802139,1.841095890410959,80.61455333432826,8.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
WI,2013-03-01,-7.274611398963731,-4.1360103626943,-0.9974093264248703,0.0813953488372093,72.60431710006608,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
WI,2013-03-02,-15.285416666666668,-8.8671875,-2.448958333333333,0.0298969072164948,69.44989258451848,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2013-03-03,-18.318134715025906,-10.192487046632126,-2.066839378238342,0.0,63.6516387542284,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-04,-15.433333333333334,-8.373711340206185,-1.265979381443299,0.0089108910891089,67.07252123853368,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
WI,2013-03-05,-9.135897435897435,-5.023969072164948,-0.8861538461538462,1.883606557377049,76.78727949642007,11.0,9.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0
WI,2013-03-06,-6.880512820512821,-4.0530927835051545,-1.2153846153846153,4.671661237785017,79.7702078325259,11.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
WI,2013-03-07,-13.84871794871795,-6.843556701030928,0.1355670103092783,0.0068852459016393,73.43108037862976,11.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
WI,2013-03-08,-13.232307692307693,-5.774102564102565,1.684102564102564,0.0,76.69080603702413,9.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WI,2013-03-09,-7.5390625,-1.9731770833333333,3.59119170984456,1.6037800687285222,82.61206148124533,26.0,3.0,0.0,6.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0
WI,2013-03-10,-0.6129533678756477,1.2487046632124352,3.1153846153846154,11.323890784982936,93.99233410177298,50.0,17.0,1.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0
WI,2013-03-11,-1.847179487179487,0.3702564102564102,2.587692307692308,11.779,91.13509529820826,34.0,2.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0
WI,2013-03-12,-5.8096938775510205,-2.93974358974359,-0.0856410256410256,1.1472491909385114,78.70172533386847,16.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2013-03-13,-9.545641025641029,-5.137886597938144,-0.7494845360824742,0.3876623376623377,63.179376743628886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2013-03-14,-11.51958762886598,-5.4398437500000005,0.5658031088082902,0.1367412140575079,67.98091957980634,9.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
WI,2013-03-15,-8.799489795918367,-3.435897435897436,1.9328205128205127,0.6134615384615385,84.84584062330562,17.0,1.0,0.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,6.0,2.0,0.0,2.0
WI,2013-03-16,-8.288144329896907,-4.022538860103627,0.2788659793814433,3.675585284280936,79.2330433221931,18.0,0.0,0.0,5.0,0.0,9.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,7.0,5.0,0.0,0.0
WI,2013-03-17,-14.255670103092784,-8.112628865979381,-1.9695876288659795,0.0743243243243243,63.65623976507868,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-18,-11.666321243523315,-6.7173575129533685,-1.788144329896907,1.0859016393442622,80.81657406177543,13.0,12.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,4.0,0.0,5.0
WI,2013-03-19,-11.58974358974359,-6.4884615384615385,-1.3831632653061223,5.049511400651466,69.72843604613733,3.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0
WI,2013-03-20,-14.39639175257732,-8.998963730569947,-3.604663212435234,0.0612377850162866,60.31262929443664,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2013-03-21,-15.879591836734694,-10.550255102040817,-5.220918367346939,0.0503225806451612,66.8551904912292,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
WI,2013-03-22,-15.802551020408163,-8.482908163265307,-1.163265306122449,0.0068403908794788,67.9219149703859,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-23,-12.440526315789471,-5.386052631578948,1.668421052631579,0.0,71.13268988000422,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2013-03-24,-6.935078534031413,-2.4534391534391533,2.01005291005291,0.014569536423841,75.29157653739168,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0
WI,2013-03-25,-6.509375,-2.86484375,0.7958549222797927,0.3057877813504823,74.24193105209939,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2013-03-26,-4.9734693877551015,-1.3678571428571429,2.2377551020408166,0.0132911392405063,69.09851094758862,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2013-03-27,-3.2974358974358973,0.584102564102564,4.465641025641025,0.0044728434504792,61.58796636616684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-28,-7.153092783505155,-0.4471649484536082,6.258762886597938,0.0206451612903225,60.24498461561392,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-29,-6.727692307692308,0.5807692307692308,7.889230769230769,0.0074193548387096,60.48062230808885,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-03-30,-3.7463541666666655,2.508115183246073,8.77068062827225,1.9713815789473683,71.40534245632689,26.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
WI,2013-03-31,-1.046842105263158,3.401851851851852,7.85578947368421,3.119078947368421,82.96398460276497,39.0,8.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0
WI,2013-04-01,-6.008762886597938,-0.5971502590673576,4.808290155440415,0.1106583072100313,57.625493407388646,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-02,-7.311917098445596,-2.848186528497409,1.6155440414507771,0.0,55.92194407603941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-03,-9.01701030927835,-2.588659793814433,3.839690721649484,0.0009345794392523,54.09614023661187,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-04,-5.7515625,0.5632812500000001,6.907216494845361,0.0055555555555555,56.63675986947915,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-05,-4.1025773195876285,2.883678756476684,9.865284974093264,0.0569659442724458,59.55125650167237,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-06,-2.113020833333333,2.5277486910994766,7.173821989528796,1.686084142394822,71.65164499799519,19.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-07,0.4869109947643979,5.450785340314136,10.401554404145076,2.9599358974358974,80.36041853758265,7.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-08,0.9430769230769231,4.739999999999999,8.530102040816328,4.880564263322884,85.20194630338601,23.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-09,1.089119170984456,3.98671875,6.883419689119171,10.0153605015674,91.7080379379164,37.0,8.0,19.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-10,-0.9931937172774868,1.6205263157894736,4.233684210526316,30.243209876543208,80.61763842164713,17.0,0.0,36.0,20.0,3.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-11,-0.6440414507772021,1.2904145077720208,3.2248704663212435,7.706501547987615,79.59298832000944,27.0,3.0,2.0,13.0,0.0,13.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-12,-1.232989690721649,0.4649484536082474,2.1628865979381446,7.79685534591195,89.8715393515787,23.0,1.0,1.0,9.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-13,-2.599473684210526,0.0394179894179894,2.692105263157895,1.6805921052631578,79.55965722827831,13.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-14,-5.029166666666667,-0.7138020833333334,3.6015625,1.912,82.07026775927642,17.0,5.0,3.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-15,-1.477005347593583,3.3812834224598927,8.252127659574468,12.656,80.01558717402295,37.0,5.0,4.0,18.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-16,0.0110526315789473,5.377894736842106,10.744736842105263,1.6137931034482758,71.37170735764605,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-17,-0.6232804232804232,3.914021164021164,8.456315789473685,1.4015673981191223,77.96148509356743,14.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
