STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
ND,2013-02-24,-12.41157894736842,-6.579473684210526,-0.7473684210526316,0.0888888888888888,88.28374252098754,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
ND,2013-02-25,-12.142,-5.514500000000001,1.113,0.0022388059701492,82.39252673728802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ND,2013-02-26,-11.22,-4.406499999999999,2.407,0.0113636363636363,83.23864222456878,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
ND,2013-02-27,-9.49795918367347,-4.75765306122449,0.0161616161616161,0.0684615384615384,90.52742196943178,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
ND,2013-02-28,-9.891919191919191,-5.76969696969697,-1.647474747474747,0.0612403100775193,87.1394892243889,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2013-03-01,-11.56039603960396,-6.547029702970297,-1.5336633663366337,0.0022900763358778,88.6978931311173,8.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
ND,2013-03-02,-10.135353535353536,-4.917171717171717,0.301010101010101,0.014516129032258,87.8064575136381,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
ND,2013-03-03,-7.112371134020618,-2.628645833333333,1.90625,0.5568,91.34624789423988,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,6.0,1.0,2.0
ND,2013-03-04,-7.598,-3.754,0.09,6.849606299212598,93.15146156127643,5.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,1.0,5.0
ND,2013-03-05,-12.908910891089109,-8.41138613861386,-3.913861386138614,3.0146341463414634,89.76281030723332,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
ND,2013-03-06,-16.41862745098039,-11.308823529411764,-6.1990196078431365,0.0356589147286821,87.35097754789838,10.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
ND,2013-03-07,-13.749019607843138,-8.973529411764705,-4.198039215686275,0.0022900763358778,89.31377729811247,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ND,2013-03-08,-10.811881188118813,-6.332178217821782,-1.8524752475247523,0.0161538461538461,87.63086224984727,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
ND,2013-03-09,-9.446938775510205,-5.531632653061225,-1.616326530612245,0.2291338582677165,90.10717580176482,12.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,2.0
ND,2013-03-10,-14.945360824742268,-8.514432989690722,-2.0835051546391754,0.280327868852459,84.11768111337392,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2013-03-11,-14.147474747474746,-8.368181818181819,-2.588888888888889,0.0674418604651162,83.20618931902071,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
ND,2013-03-12,-13.475247524752476,-7.653465346534653,-1.831683168316832,0.4048387096774193,84.66806129148432,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
ND,2013-03-13,-17.215841584158415,-8.756930693069307,-0.298019801980198,0.0603174603174603,79.43321939008611,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
ND,2013-03-14,-11.92020202020202,-3.521212121212121,4.877777777777777,0.1734375,86.79178707162131,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
ND,2013-03-15,-13.074226804123713,-5.003092783505155,3.0142857142857142,0.8487804878048781,87.1187420939419,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,2.0,3.0
