STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
SD,2015-09-23,11.733333333333334,17.34565217391304,22.957971014492752,6.451612903225806,77.30494743694304,10.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-24,13.015328467153283,17.90875912408759,22.80218978102189,14.431491712707182,86.67666827855848,18.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-25,11.698550724637682,17.91340579710145,24.128260869565217,3.496764705882353,77.64463698707169,20.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-26,12.076978417266188,19.91223021582734,27.74748201438849,0.0439446366782006,68.95895204798643,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-27,13.49640287769784,20.65434782608696,27.818840579710145,0.3078231292517007,60.61624909746765,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-09-28,12.117857142857142,18.287142857142857,24.45642857142857,1.722324159021407,74.2213390437254,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-29,8.148920863309353,14.001438848920865,19.85395683453237,4.402702702702703,72.62096035434742,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-30,8.580714285714285,15.077857142857145,21.575,0.0819397993311036,61.48862425179341,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-01,9.461702127659574,15.524113475177304,21.58652482269504,0.0358306188925081,64.1184253255075,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-02,7.702189781021898,12.844525547445256,17.973188405797103,1.4911949685534591,68.59606815051148,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-03,6.265714285714286,9.898214285714284,13.530714285714286,5.12289156626506,77.48910133039418,11.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-10-04,7.067857142857143,9.6175,12.167142857142858,2.8284900284900285,79.42586871859947,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
