STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2015-05-17,15.579856115107914,20.782374100719423,25.984892086330937,10.169905956112853,78.14844591687394,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-05-18,6.809859154929577,14.526408450704226,22.26643356643357,1.8856687898089173,67.08571072731127,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
IA,2015-05-19,2.98661971830986,7.742957746478873,12.499295774647887,0.0160655737704918,67.22076100363077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-05-20,3.9802816901408455,8.244718309859154,12.509154929577464,1.8780864197530864,75.2080740238697,13.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2015-05-21,3.708450704225352,8.684859154929578,13.661267605633803,2.9805970149253733,65.58213661995843,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-22,5.439716312056738,14.268439716312056,23.097163120567373,0.0405940594059405,48.4674431752987,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-05-23,9.370714285714286,16.385,23.39928571428572,0.1671140939597315,60.27269028873518,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-05-24,13.120863309352517,17.654316546762587,22.187769784172666,8.085209003215434,82.2532160102238,19.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-25,14.72536231884058,18.242391304347827,21.759420289855075,12.67919254658385,82.78355959896732,24.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-26,15.092857142857143,19.81,24.52714285714286,10.964848484848485,85.20291773814984,19.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
IA,2015-05-27,12.895104895104897,17.81958041958042,22.744055944055944,10.8990990990991,72.07149462561188,13.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-05-28,13.551063829787234,20.367375886524822,27.183687943262413,0.1451178451178451,66.28845671660338,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-05-29,15.564028776978418,20.636690647482013,25.70935251798561,2.6411764705882352,83.94681554340617,17.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-05-30,11.802877697841726,17.31115107913669,22.81942446043165,4.793690851735016,85.23594053464056,16.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-05-31,7.397777777777778,12.66654135338346,17.94402985074627,0.4840136054421769,67.78113873874237,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-01,8.163768115942029,14.203284671532844,20.226086956521737,0.0358552631578947,61.21762182545498,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-02,10.184507042253522,16.314788732394366,22.44507042253521,0.0135313531353135,68.86704920747191,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-06-03,12.767883211678832,18.2992700729927,23.826811594202898,2.0207667731629395,76.1499269751565,8.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-04,14.892142857142858,20.408214285714287,25.92428571428572,1.5212025316455695,78.84929859165376,24.0,8.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2015-06-05,16.348936170212763,21.79255319148936,27.23617021276596,0.1889632107023411,72.47781405441184,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-06,15.52043795620438,21.594117647058823,27.643382352941178,0.5917562724014337,70.95267384416486,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-07,16.692028985507246,21.5018115942029,26.31159420289855,15.884097859327218,75.6519668940143,14.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
IA,2015-06-08,15.349285714285717,21.793928571428573,28.23857142857143,2.584039087947883,64.1867830748423,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-09,15.349640287769784,22.826978417266183,30.3043165467626,0.0396610169491525,53.692111523218735,10.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
IA,2015-06-10,18.006521739130434,25.68115942028985,33.35179856115108,0.3422818791946309,53.51924921799763,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-11,16.90875912408759,23.14264705882353,29.37956204379562,13.843692307692308,77.16383105230169,19.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
