STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11
KS,2014-03-09,-5.140909090909092,2.2016233766233766,9.544155844155844,0.4130742049469964,56.32284764541455,8.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2014-03-10,-1.978125,9.3521875,20.674534161490683,0.0054481546572934,38.51703284181714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2014-03-11,2.6732919254658385,13.583540372670804,24.49378881987577,0.0352941176470588,47.520366207745525,7.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
KS,2014-03-12,-1.6456790123456793,7.785185185185186,17.21604938271605,0.4129353233830846,59.42584788657348,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
KS,2014-03-13,-2.882098765432098,6.178703703703704,15.239506172839508,0.0,38.871677120693576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-03-14,-1.2627329192546584,9.659006211180126,20.580745341614907,0.0,31.99758287971328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-03-15,0.6737179487179487,10.072435897435897,19.471153846153847,0.3631858407079645,45.80294748443651,4.0,0.0,8.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2014-03-16,-1.8243589743589743,8.605448717948718,19.03525641025641,3.918760469011725,64.38875533580187,6.0,0.0,14.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0
KS,2014-03-17,-4.445283018867924,2.6855345911949686,9.79,0.1005244755244755,52.22269359200888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-03-18,-1.8639751552795032,7.573749999999999,17.009375,0.0364120781527531,47.97001600036285,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-03-19,-1.28625,6.794375,14.875,0.297453310696095,57.84110838750399,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
KS,2014-03-20,-1.84472049689441,6.961801242236025,15.768322981366458,0.0,39.73757622785216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2014-03-21,0.90125786163522,10.954088050314466,21.00691823899371,0.0,38.30028187716358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-03-22,-2.0832258064516127,6.6087096774193546,15.287820512820511,0.0107205623901581,50.44143796210293,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
KS,2014-03-23,-7.751592356687898,-0.2243589743589744,7.281410256410257,0.1754237288135593,56.59023431727344,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KS,2014-03-24,-6.716770186335404,0.5350931677018634,7.786956521739131,0.191394148020654,56.52054257528861,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-03-25,-4.4025,2.089937106918239,8.596226415094339,0.8614754098360655,55.85463018705834,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-03-26,-2.3433962264150945,4.079746835443038,10.50377358490566,0.2284745762711864,53.681684359807136,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2014-03-27,1.3565217391304347,9.001863354037267,16.6472049689441,1.598769230769231,66.3137520771858,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
KS,2014-03-28,-1.3975155279503106,8.015625,17.41,0.1563973063973064,64.22484682338334,7.0,0.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
KS,2014-03-29,-3.3359477124183003,5.766013071895425,14.86797385620915,0.0307826086956521,58.42628941530326,11.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
KS,2014-03-30,-0.551948051948052,9.59577922077922,19.74350649350649,0.0,40.106269915362326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0
KS,2014-03-31,5.925625,14.845,23.764375,0.0005190311418685,36.43833385239914,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0
KS,2014-04-01,-2.3142857142857145,8.715527950310559,19.74534161490683,0.004399323181049,50.12237648222565,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
KS,2014-04-02,-0.0142857142857143,6.995962732919254,14.006211180124224,1.9385113268608407,64.3914821394921,12.0,1.0,18.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-03,3.935185185185185,9.715740740740742,15.537423312883435,4.902814814814815,84.12855492523457,30.0,1.0,31.0,1.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-04,-0.5233128834355828,5.330674846625767,11.184662576687115,1.4099688473520249,66.04910985319908,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-04-05,-1.81483870967742,5.884516129032258,13.583870967741936,0.0236521739130434,51.44879869432266,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-06,1.7649681528662422,9.501910828025478,17.238853503184714,0.5232633279483037,55.77963846061249,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
KS,2014-04-07,3.937423312883436,10.34877300613497,16.760122699386503,0.8189062500000001,64.29064479969186,6.0,0.0,8.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-08,2.2185185185185183,9.78672839506173,17.354938271604937,0.594679186228482,49.95326765692066,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
KS,2014-04-09,0.9832298136645964,10.595652173913043,20.20807453416149,0.024750830564784,36.740903493253576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-10,4.683229813664596,15.90807453416149,27.132919254658383,0.0008347245409015,38.55289946587111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-04-11,5.939263803680982,14.241717791411045,22.544171779141102,0.009731543624161,41.48784631739986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
KS,2014-04-12,8.098726114649681,17.568471337579616,27.018354430379745,0.0212435233160621,54.16566197030826,5.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
KS,2014-04-13,9.531410256410258,18.6,27.74367088607595,1.375207986688852,64.95211994656714,11.0,1.0,20.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0
KS,2014-04-14,-1.5160493827160493,7.098757763975156,15.701234567901237,5.969286754002911,63.20669996313693,13.0,0.0,19.0,5.0,9.0,2.0,0.0,5.0,0.0,0.0,1.0
KS,2014-04-15,-4.249375,3.086875,10.423125,0.0660535117056856,47.11290869834368,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2014-04-16,-1.371604938271605,8.193827160493827,17.75925925925926,0.003161397670549,37.03286691503423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2014-04-17,1.65375,9.974375,18.295,0.317799352750809,61.44307670300326,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
KS,2014-04-18,0.128125,7.283125,14.438125,0.4099186991869918,63.44283724865102,14.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
KS,2014-04-19,3.223566878980892,13.078025477707008,22.93248407643312,0.0168941979522184,52.81267115212532,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2014-04-20,10.45448717948718,18.25448717948717,26.05448717948718,0.2508417508417508,60.15520450789606,2.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2014-04-21,10.867701863354036,18.0396875,25.230625,2.5194117647058825,66.32833459477074,14.0,1.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-04-22,6.4121951219512185,15.352134146341465,24.292073170731708,0.598202614379085,41.78188818394608,1.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KS,2014-04-23,8.223312883435584,16.692331288343556,25.16134969325153,0.4066558441558441,42.61220902189693,1.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
KS,2014-04-24,9.888271604938272,18.494753086419752,27.10123456790124,8.095275590551182,54.91793199570164,6.0,0.0,43.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0
KS,2014-04-25,5.506172839506172,13.600925925925925,21.69567901234568,4.4436746987951805,45.40687360111041,1.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-04-26,8.318354430379747,17.875,27.41635220125786,0.2568296795952782,44.44478879155293,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-04-27,12.40625,20.484375,28.5625,3.732857142857143,52.69995350141048,6.0,0.0,28.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0
KS,2014-04-28,7.532926829268293,14.964634146341462,22.396341463414632,5.381761978361669,55.79308990483582,5.0,0.0,24.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0
KS,2014-04-29,5.102439024390244,9.65609756097561,14.209756097560977,2.054838709677419,68.89912503549812,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
KS,2014-04-30,3.110365853658537,6.777743902439024,10.445121951219512,1.7216257668711656,58.65867241161821,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
KS,2014-05-01,2.430864197530864,8.425617283950617,14.42037037037037,0.0415185783521809,48.91062036567254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2014-05-02,0.843558282208589,9.357055214723928,17.870552147239266,0.000814332247557,44.75292075724664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KS,2014-05-03,3.329487179487179,14.163782051282052,24.998076923076923,0.0,37.38513791847375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-04,8.966451612903226,19.723548387096773,30.48064516129032,0.0,35.69242563941058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2014-05-05,11.398136645962731,21.7388198757764,32.079503105590064,0.0208196721311475,41.85316671578459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-06,11.49074074074074,20.61604938271605,29.74135802469136,0.0,50.41658844965243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-07,13.573006134969326,23.062269938650303,32.55153374233129,0.0383739837398374,48.8414244133065,1.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-08,14.921341463414633,23.08292682926829,31.24451219512196,1.258744394618834,57.7423440518335,3.0,0.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
KS,2014-05-09,6.507926829268293,15.36951219512195,24.23109756097561,2.070353302611367,54.43847154138934,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-10,8.196153846153846,16.968910256410258,25.741666666666667,0.2156666666666666,51.23164594501456,3.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2014-05-11,13.207894736842109,21.56184210526316,29.91578947368421,3.223963133640553,58.50036853885342,3.0,0.0,21.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-12,10.419631901840493,18.819444444444443,27.175308641975302,15.670182291666668,78.2579328796258,10.0,0.0,45.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,6.0
KS,2014-05-13,4.873749999999999,10.1884375,15.503125,2.141753343239228,59.41120332447156,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
KS,2014-05-14,4.185093167701863,10.8278125,17.49625,0.0683870967741935,51.43685139856023,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-15,4.135625,11.5071875,18.87875,0.0829307568438003,50.11084712409479,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-16,2.3360759493670886,10.249050632911391,18.162025316455697,0.0766612641815235,52.72564632798044,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-17,3.1670967741935483,10.61516129032258,18.063225806451616,0.7911042944785276,65.58167670581798,20.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-18,5.365806451612904,12.494193548387097,19.62258064516129,0.8497695852534561,61.7578333617652,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2014-05-19,10.236075949367088,18.29683544303797,26.35759493670886,0.0333876221498371,55.54871486667241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-20,15.431645569620253,23.957911392405062,32.484177215189874,0.0140983606557377,51.18741661818476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-21,16.3775,24.0209375,31.664375,0.1355411954765751,57.01037093556472,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KS,2014-05-22,15.904402515723271,22.99213836477988,30.079375,3.901282051282051,64.84562769166854,4.0,0.0,34.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
KS,2014-05-23,15.20955414012739,21.30636942675159,27.4031847133758,5.16011315417256,77.20429824673244,6.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2014-05-24,15.917307692307691,20.183333333333334,24.44935897435897,12.884764542936288,82.15543130634919,21.0,1.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
KS,2014-05-25,16.179865771812082,21.12214765100671,26.06442953020134,3.9508797653958942,77.77329894759663,11.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-26,15.781168831168833,21.632142857142856,27.48311688311688,6.713303437967115,75.51769353255564,14.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KS,2014-05-27,14.613664596273294,21.02639751552795,27.43913043478261,0.9607779578606158,71.40510337587516,8.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
