STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
TN,2014-08-15,14.03464052287582,21.159803921568628,28.27792207792208,0.0023758099352051,67.95834686079196,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-16,15.45704697986577,22.3347972972973,29.153378378378378,0.0006726457399103,69.58728044871562,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-17,18.00816326530612,23.53469387755102,29.06122448979592,1.3239560439560438,77.04141457081379,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-18,19.563398692810456,23.84575163398693,28.1281045751634,18.632048681541583,85.37571007851355,4.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0
TN,2014-08-19,20.257142857142856,24.35194805194805,28.446753246753246,7.792229038854806,80.0871041068298,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-20,20.415333333333333,25.707666666666668,31.0046357615894,1.703440860215054,78.51993293843589,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
TN,2014-08-21,19.40322580645161,25.95483870967741,32.50645161290323,9.676969696969698,75.9123035750182,7.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
TN,2014-08-22,20.43513513513513,26.45574324324324,32.43758389261745,0.1506607929515418,73.94110244994981,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-23,21.1472972972973,26.830405405405408,32.51351351351352,1.5482608695652176,75.73869898964789,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-24,20.930344827586207,26.654827586206896,32.336301369863016,8.882680412371135,78.4579724073326,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-25,20.71208053691275,26.01006711409396,31.30805369127517,1.5079229122055675,73.16767448727674,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
TN,2014-08-26,19.63445945945946,25.18851351351352,30.66308724832215,0.8321888412017168,73.70528417499648,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-27,18.259060402684565,24.393624161073827,30.52818791946309,0.4462203023758099,72.24375260246147,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TN,2014-08-28,18.74701986754967,25.22682119205298,31.666447368421053,0.1986899563318777,71.39264031040386,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-29,19.30608108108108,25.87128378378378,32.41275167785235,1.24079822616408,67.19379511407669,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-30,19.2296551724138,25.32068965517241,31.41172413793103,1.628310502283105,75.89211846198089,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-31,19.8612676056338,24.352464788732394,28.843661971830983,29.115368852459014,85.67018785300748,10.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0
TN,2014-09-01,20.49731543624161,24.8496644295302,29.2020134228188,4.253418803418803,76.11297730352898,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-02,20.274,25.874333333333333,31.474666666666664,1.241991341991342,75.28206145723422,12.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-03,20.13733333333333,25.404333333333334,30.671333333333333,16.46354581673307,81.68045676624835,17.0,2.0,12.0,0.0,0.0,0.0,1.0,2.0
TN,2014-09-04,19.840397350993378,24.85827814569536,29.87615894039736,1.976,79.76774299087594,10.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-05,19.80662251655629,25.32046979865772,30.61677852348993,1.01727078891258,78.51529314533205,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-09-06,20.204109589041096,25.63082191780822,31.05753424657534,1.7789130434782607,80.65294810924172,11.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
TN,2014-09-07,18.853691275167783,24.22114093959732,29.588590604026844,4.019787234042553,80.55151518680216,6.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-08,17.629333333333335,22.359333333333336,27.08933333333333,0.6326271186440678,76.35743116663858,8.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0
TN,2014-09-09,17.62828947368421,22.92434210526316,28.220394736842103,0.8896049896049896,76.43977992214631,15.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-10,18.895483870967745,24.33774193548387,29.78,0.104384133611691,75.24458492014435,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
TN,2014-09-11,20.46903225806452,24.916451612903227,29.36387096774193,4.789894736842105,80.37862966028187,11.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-12,17.923684210526318,22.221052631578942,26.51842105263158,8.284349593495936,86.76512539903636,12.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0
TN,2014-09-13,15.29795918367347,18.8,22.30204081632653,1.1385106382978725,81.63108388733293,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-14,12.393197278911565,16.984246575342464,21.601360544217687,0.0867549668874172,74.14720406028471,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-15,13.215436241610735,18.87885906040268,24.56733333333333,0.1173535791757049,80.32522658129625,13.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0
TN,2014-09-16,14.629411764705884,19.55751633986928,24.48562091503268,0.6736842105263158,83.45637346903574,14.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0
TN,2014-09-17,12.74026845637584,18.063087248322148,23.385906040268456,0.3939393939393939,76.96428155387734,14.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-18,12.837086092715232,18.136666666666667,23.435099337748344,0.1922912205567451,73.67989239867761,11.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
