STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
NC,2011-08-21,3.252660550458716,79.40586925496504,19.73921568627451,31.31407766990291,25.522058823529413,29.0,4.0,28.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-22,13.007357859531773,73.26474390790786,19.45942028985507,31.109178743961355,25.284299516908213,17.0,0.0,25.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-23,0.5508896797153026,62.349633186227805,16.60487804878049,29.89466019417476,23.24682926829269,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-24,0.3225806451612903,69.51239387747692,16.010344827586206,29.57881773399015,22.79458128078818,11.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-25,0.8675044883303411,74.26727597776079,17.7921568627451,31.238048780487805,24.51813725490196,25.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
NC,2011-08-26,2.73649373881932,79.16853987566587,20.075242718446603,31.64223300970874,25.858737864077668,24.0,3.0,5.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-27,36.08705035971223,80.76690913127804,20.37897435897436,29.57179487179487,24.96520618556701,19.0,2.0,9.0,0.0,0.0,0.0,5.0,14.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-28,19.29301470588236,60.32787191347747,17.67295918367347,29.6,23.629846938775508,16.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-29,1.4351102941176472,69.11932963699081,16.3565,31.041,23.69875,18.0,7.0,19.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2011-08-30,8.451839464882942,75.14877446290375,16.83252427184466,29.92184466019417,23.37718446601942,15.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-31,0.0913043478260869,68.02686861563302,15.94088669950739,29.35024630541872,22.64556650246305,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-01,0.023885918003565,68.40552494581084,15.454679802955663,30.062068965517245,22.75837438423645,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-02,0.8574999999999999,73.60551572912124,16.562189054726367,30.987562189054728,23.774875621890548,30.0,1.0,16.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-03,2.5419117647058824,74.3462761753883,17.706435643564355,31.15247524752475,24.429455445544555,19.0,3.0,8.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-04,0.4184905660377358,73.50066700056635,18.08861386138614,30.67722772277228,24.38292079207921,24.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-05,3.9744186046511625,81.750522115997,19.62216748768473,29.22892156862745,24.422167487684728,30.0,1.0,12.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-06,24.28382352941177,85.14958849862043,20.523076923076925,28.03221153846154,24.27764423076923,26.0,4.0,26.0,0.0,1.0,0.0,6.0,2.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-07,16.851910828025478,81.64080847148084,18.182211538461537,27.090430622009567,22.646634615384617,28.0,2.0,25.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-08,3.984681583476764,75.47550369634787,16.439423076923077,26.221634615384616,21.330528846153847,25.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-09,0.2028828828828828,72.78376562030338,15.32378640776699,27.09854368932039,21.211165048543688,17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-10,0.0025547445255474,68.35551931454275,14.824630541871922,28.25566502463054,21.543564356435645,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-11,0.0228624535315985,67.3540020810631,14.514851485148515,29.15891089108911,21.836881188118813,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-12,0.4034358047016275,71.44145822480185,15.641871921182268,29.25735294117647,22.447783251231524,18.0,2.0,10.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-13,2.08694885361552,71.33884167466948,14.913106796116503,29.4004854368932,22.156796116504854,28.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-14,0.0962633451957295,70.11376213813224,15.166826923076922,30.19326923076923,22.680048076923075,28.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-15,0.3060998151571164,73.23823618584727,15.472058823529412,30.10735294117647,22.789705882352944,23.0,4.0,7.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-16,5.874363327674024,68.18777766439217,12.71219512195122,24.151941747572817,18.412439024390245,11.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-17,3.051423487544484,86.4221145251697,12.355223880597016,17.65223880597015,15.00373134328358,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-18,1.0907608695652171,83.17821553130354,13.17560975609756,19.42303921568628,16.30294117647059,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-19,0.1370503597122302,81.218465046161,13.606341463414635,21.663414634146346,17.63487804878049,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-20,0.6570143884892087,86.18123521904158,14.604455445544554,23.039408866995075,18.82252475247525,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-21,7.074706867671693,89.37975843680977,16.886341463414634,24.333658536585364,20.61,38.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
NC,2011-09-22,13.538552188552188,89.2162142809044,18.82587064676617,25.714,22.26425,40.0,4.0,16.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-23,15.73322033898305,90.86051216741726,18.73482587064677,26.0318407960199,22.383333333333333,32.0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-24,14.35135135135135,90.94298561018972,17.354123711340204,25.36820512820513,21.363659793814435,41.0,11.0,17.0,0.0,1.0,0.0,4.0,0.0,10.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-25,9.44115523465704,89.78630340539748,17.783756345177665,25.28223350253808,21.532994923857867,40.0,7.0,8.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-26,9.172297297297296,88.22908721424774,17.91822660098522,26.203940886699502,22.061083743842364,37.0,4.0,20.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-27,3.811314475873544,83.86862190770248,18.5421568627451,27.17450980392157,22.85833333333333,37.0,3.0,23.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-28,4.62538860103627,79.33092577213807,16.55609756097561,28.13398058252428,22.340487804878048,31.0,7.0,20.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-09-29,3.123423423423424,74.66783360833446,15.44514563106796,27.346829268292684,21.38487804878049,25.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2011-09-30,0.5655555555555555,73.63104436101261,13.277560975609756,26.69117647058824,19.974754901960782,22.0,2.0,14.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-01,4.114335664335664,64.26498002963272,7.990776699029126,21.75609756097561,14.876585365853655,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-02,0.1727777777777777,60.87239885660908,5.723076923076923,16.547342995169082,11.13840579710145,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-03,0.0285714285714285,61.852066216970215,4.3287081339712925,18.022966507177035,11.175837320574162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-04,0.0359570661896243,67.07695465969637,5.474271844660194,20.82718446601941,13.150728155339806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-05,0.000531914893617,69.95334708009277,7.199033816425121,23.308252427184467,15.248300970873789,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-06,0.0021466905187835,71.64652143417571,8.596078431372549,24.557352941176468,16.57671568627451,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-07,0.0025316455696202,71.02605818095668,8.234466019417475,23.817475728155337,16.025970873786406,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-08,0.0032380952380952,71.41703336949506,7.767487684729064,23.617241379310347,15.692364532019706,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-09,0.0030360531309297,73.92579012233243,9.870935960591131,23.310344827586206,16.59430693069307,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-10,0.0566003616636528,74.30018348518414,12.710194174757282,22.8495145631068,17.778536585365853,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-11,4.8189852700491,85.49586376698836,14.303398058252426,20.818446601941748,17.56092233009709,17.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-12,14.185737704918033,89.59404993704896,15.112019230769231,21.043478260869566,18.06183574879228,32.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,9.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-13,4.054905335628227,87.59836645156527,15.938916256157636,24.188177339901475,20.06354679802956,39.0,5.0,11.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-14,4.787368421052632,68.93629004708949,12.915270935960592,23.19310344827586,18.054187192118228,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-15,0.0722117202268431,57.37197714621048,8.536453201970444,22.94137931034483,15.738916256157635,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-16,0.0005736137667304,56.21234479600407,6.3817733990147785,23.844334975369456,15.113054187192118,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-17,0.0239410681399631,56.02465355950957,9.492574257425742,26.751960784313724,18.132425742574256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-18,1.5396396396396397,71.58176154184667,11.505882352941176,27.74362745098039,19.604926108374386,27.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-19,20.4322632423756,92.73512809996504,11.466176470588234,24.63990147783251,18.06896551724138,25.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,10.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-20,9.0559934318555,69.68432220117846,6.408212560386473,18.46813725490196,12.441911764705884,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-21,0.0544303797468354,69.32232760195318,4.03170731707317,16.20390243902439,10.117804878048782,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-22,0.0031775700934579,74.13628987798583,3.35,18.12613065326633,10.73611111111111,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-23,0.0292775665399239,74.40161946069044,4.008500000000001,19.377,11.69275,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-24,0.0162705667276051,73.68343372918928,5.537864077669902,20.614634146341466,13.062682926829268,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-25,0.0307692307692307,65.44661799767064,6.146829268292683,21.8019512195122,13.97439024390244,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-26,0.0204007285974499,69.87276512446311,5.830243902439024,22.917073170731708,14.373658536585364,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-27,0.0678057553956834,65.93980583695223,8.300487804878049,24.05631067961165,16.177560975609758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-28,0.4059245960502693,72.48007056344898,7.87156862745098,20.267487684729065,14.053448275862069,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-29,8.492795883361921,82.22328111238693,3.5990147783251234,12.362376237623762,7.971782178217822,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-30,1.2675373134328358,66.21651042836123,-0.8731343283582089,13.0,6.062749999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-10-31,0.7895117540687161,75.20483402318827,-0.0029268292682926,14.294146341463415,7.15343137254902,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-01,6.012751677852349,73.32464605599165,1.1314009661835749,15.183574879227054,8.157487922705313,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
NC,2011-11-02,0.0202821869488536,70.58149075670218,0.7578947368421053,17.054761904761904,8.927272727272728,20.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-03,1.0122743682310469,72.41316960736727,0.621256038647343,18.016826923076923,9.32632850241546,22.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-04,23.68774193548387,87.72077975255712,3.624878048780488,16.550970873786408,10.086341463414634,22.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-05,5.978184991273997,62.411992466879575,3.5704433497536945,14.351724137931036,8.989108910891089,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-06,0.0067164179104477,70.06624687017879,3.377450980392157,15.76206896551724,9.592326732673268,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-07,0.0499099099099099,77.03113951576259,3.529268292682927,19.112135922330097,11.35220588235294,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-08,0.0021818181818181,77.55946282473283,3.945853658536585,20.61642512077295,12.286829268292683,24.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2011-11-09,0.0305206463195691,81.13368285238555,4.649514563106796,20.847596153846155,12.755339805825242,26.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-10,0.5262323943661972,83.18343083294955,5.243902439024391,19.32548076923077,12.263658536585366,23.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2011-11-11,0.4979779411764705,53.46834975337256,0.1776119402985074,14.40765306122449,7.303571428571429,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-12,0.0015267175572519,58.217512644023344,-2.083333333333333,14.313930348258706,6.116169154228856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-13,0.0009451795841209,62.2498172390117,1.296551724137931,17.82029702970297,9.564356435643564,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-14,0.0080145719489981,71.77565299480965,7.173134328358208,19.923529411764708,13.578109452736316,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-15,0.2093525179856115,73.55554007117587,12.16372549019608,22.738235294117647,17.45098039215686,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-16,6.671649484536083,85.38332799034741,14.604411764705883,22.938536585365853,18.76642156862745,32.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-17,13.287908496732026,83.85859330145604,6.184466019417476,19.851941747572816,13.018203883495143,26.0,1.0,14.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-18,3.1574692442882246,56.18425682856967,-2.809708737864077,11.622439024390244,4.401960784313726,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-19,0.0784499054820415,70.90384986029915,-2.16318407960199,13.44108910891089,5.646019900497512,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-20,0.0393474088291746,77.6270535618565,3.443589743589744,18.90051282051282,11.209536082474228,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-21,0.6828828828828829,82.9121072168399,10.589447236180906,22.324257425742573,16.474371859296483,34.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-22,2.475357142857143,86.57883853489407,12.065853658536586,22.476699029126213,17.265121951219513,41.0,10.0,1.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-23,11.250171232876712,75.62705354464107,10.4915,21.0318407960199,15.75325,27.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-24,0.4397565922920892,55.57661329429688,1.8804123711340208,18.19278350515464,10.036597938144329,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-25,0.0272908366533864,62.749990763790365,-0.7263959390862944,18.636548223350253,8.970256410256411,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2011-11-26,0.0092369477911646,68.31001630437434,0.7434999999999999,20.016,10.37975,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-27,0.0424124513618677,73.65014967137814,5.34059405940594,20.32623762376237,12.833415841584156,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-28,5.696996466431095,77.82179207268922,10.989320388349515,20.54471153846153,15.776456310679611,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-11-29,34.3308064516129,84.369907866119,4.612682926829269,17.28676470588235,10.958333333333334,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0
NC,2011-11-30,3.0732418524871354,72.60082158358905,0.1663461538461539,10.630243902439023,5.407560975609756,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-01,0.0167567567567567,64.47970903238289,-1.8207729468599032,11.746116504854369,4.955582524271845,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-02,0.0,64.89717186974924,-2.728292682926829,14.634634146341464,5.953170731707318,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC,2011-12-03,0.0005747126436781,68.56645738534019,-1.558793969849246,15.477,6.954773869346734,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2011-12-04,0.0015384615384615,76.01085875959929,0.8675,15.517,8.19225,12.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-05,0.1207272727272727,80.9448365367903,4.994230769230769,17.28173076923077,11.137980769230769,21.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-06,2.420481927710844,87.72483073897337,10.484466019417477,19.038834951456312,14.77560975609756,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2011-12-07,13.40472027972028,85.36857429037188,9.818932038834951,19.67874396135266,14.756067961165048,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
NC,2011-12-08,8.966220735785953,61.3305367459325,0.0492753623188405,15.484466019417477,7.754854368932039,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
NC,2011-12-09,0.074721189591078,76.4206558059406,-0.9565217391304348,12.311111111111112,5.677294685990338,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-10,0.2759013282732448,69.5222362205045,-0.0275862068965517,11.62807881773399,5.800246305418719,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-11,0.0034749034749034,64.18528295177704,-2.3582089552238807,9.60995024875622,3.625870646766169,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-12,0.049814126394052,72.13836715060951,-0.8927536231884059,9.731730769230769,4.417391304347826,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-13,0.0374545454545454,74.75582566072453,0.85,13.295098039215686,7.080049261083744,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-14,0.0031365313653136,72.1424683878569,2.1395,16.487623762376238,9.30575,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-15,0.0873134328358209,76.1164247113618,4.1000000000000005,18.08980582524272,11.09490291262136,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
