STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
TN,2007-05-02,21.931875,0.190983606557377,62.74383113483661,13.808125,30.055625,5.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
TN,2007-05-03,21.694753086419755,2.6809716599190283,74.7374087043344,15.61358024691358,27.775925925925925,8.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-04,21.31543209876543,5.823809523809524,80.06980662251438,15.906172839506176,26.72469135802469,10.0,1.0,11.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-05,20.57151898734177,15.500390625,86.11258602321547,16.229746835443038,24.913291139240503,8.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-06,20.671974522292995,10.205555555555556,72.35880950328063,15.653503184713376,25.70379746835443,10.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-07,19.312111801242235,0.2128514056224899,51.58791821030065,12.096273291925463,26.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-08,18.31459627329193,0.0,54.60452656931695,9.948447204968945,26.70123456790124,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-09,20.203459119496856,0.0407407407407407,59.17347471103044,11.473584905660378,28.93333333333333,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-10,22.1053125,0.4126530612244898,64.43274079630233,14.04125,30.15,3.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-11,22.991612903225807,2.906072874493927,70.36557477793843,15.966451612903226,30.01666666666667,8.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
TN,2007-05-12,22.61942675159236,9.018604651162793,72.13539423192265,16.246496815286623,28.99235668789809,12.0,2.0,3.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-13,21.313694267515924,0.4579591836734694,56.27635186163089,14.472611464968152,28.15477707006369,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-14,18.966037735849056,0.0385214007782101,51.727167333613664,10.654375,27.28050314465409,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-15,20.75440251572327,0.8938223938223938,60.80445562179754,13.396855345911948,28.12,4.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-16,19.899068322981368,5.597761194029851,70.33752586763126,13.638509316770188,26.17962962962963,11.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-17,14.297515527950312,2.502941176470588,57.63225015846853,6.879503105590062,21.71552795031056,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-18,13.738679245283018,0.0567049808429118,54.54616119555698,6.416352201257862,21.06100628930817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-19,12.856774193548388,0.004296875,51.056873731094825,4.410967741935484,21.30128205128205,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-20,15.278343949044585,0.0,49.70469860888438,5.677070063694267,24.898101265822785,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-21,17.493354430379746,0.0,48.716381607154375,7.493670886075949,27.50188679245284,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-22,19.416772151898734,0.0,49.753673593545,9.633333333333333,29.20377358490565,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-23,21.494904458598725,0.06796875,53.72643726512237,12.930379746835444,30.044585987261147,5.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-24,22.078930817610065,0.2788461538461538,58.375213619810175,14.760377358490569,29.3975,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-25,21.291772151898734,0.0,55.8450269514014,13.432911392405064,29.150632911392407,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-26,22.00953947368421,0.0039840637450199,56.57901837570675,14.259868421052632,29.759210526315787,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-27,22.59572368421053,0.056910569105691,58.83926777258859,15.253947368421052,29.94183006535948,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-28,22.75457516339869,0.0619433198380566,58.13206557068391,15.511764705882356,29.99738562091504,7.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-29,22.8834375,0.2099236641221374,55.31214288193133,15.145625,30.621250000000003,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-30,22.75443037974684,0.0515384615384615,56.98521167005541,15.21012658227848,30.298734177215188,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-05-31,23.002614379084967,0.1498084291187739,59.59662922006711,16.180392156862744,29.824836601307187,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-01,23.394339622641507,0.6136531365313653,61.75916992800408,16.50251572327044,30.28616352201258,7.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-02,23.714935064935062,2.3817843866171007,68.8751398913809,17.51818181818182,29.91168831168831,7.0,1.0,8.0,0.0,1.0,0.0,9.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-03,22.96613924050633,3.513382899628253,69.01164146681592,17.143037974683544,28.78924050632911,10.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-04,22.45776397515528,1.796715328467153,60.23985081491193,16.129813664596274,28.785714285714285,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-05,21.77932098765432,1.2563829787234042,60.879730221126536,14.8,28.75864197530864,8.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-06,22.00891719745223,1.659074733096085,62.14660352458536,14.154777070063696,29.88860759493671,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-07,24.027329192546585,0.1970909090909091,58.60129646183792,16.215432098765433,31.7832298136646,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-08,25.79782608695652,1.160948905109489,70.4394089283258,19.68633540372671,31.82453987730061,9.0,0.0,13.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-09,24.18860759493671,6.170070422535211,71.39304364966225,17.93354430379747,30.44367088607596,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-10,22.577950310559007,0.125735294117647,57.53128676135733,15.016770186335403,30.139130434782608,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-11,22.51851851851852,0.0029411764705882,62.27414068193124,16.178395061728395,28.858641975308643,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-12,21.551572327044024,0.0258426966292134,55.53751392939737,14.837735849056603,28.265408805031445,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-13,22.371428571428574,0.2063197026022304,52.53229226310091,14.29192546583851,30.45493827160493,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-14,23.138050314465406,1.4265454545454546,59.33609028085321,15.30188679245283,30.974213836477983,7.0,2.0,7.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-15,23.46006289308176,1.6981884057971015,61.49538051077127,15.874213836477988,30.973125,9.0,1.0,7.0,0.0,1.0,1.0,8.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-16,23.823051948051948,0.7591760299625467,58.41277133068295,16.2512987012987,31.40387096774193,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-17,23.601315789473684,0.1003802281368821,51.88279441036223,14.76513157894737,32.4375,4.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-18,24.9721875,0.6916058394160584,62.8991100334769,16.870625,32.99627329192546,5.0,0.0,9.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-19,25.127950310559005,5.812413793103448,78.43857259264313,19.349068322981367,30.912883435582824,9.0,0.0,11.0,0.0,0.0,1.0,8.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-20,22.84876543209877,13.340549828178697,61.26169123954969,16.901234567901234,28.796296296296298,13.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2007-06-21,21.64622641509434,0.2717472118959108,49.21717364410723,13.241509433962264,30.05094339622642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-22,22.50709677419355,0.0011278195488721,55.8082166732524,13.748387096774191,31.28589743589744,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-23,24.59230769230769,0.6624060150375939,62.23316075087116,16.92051282051282,32.264102564102565,5.0,0.0,7.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-24,25.533653846153847,3.261231884057972,71.16366735066327,18.432051282051283,32.63525641025641,10.0,1.0,14.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-25,25.2874213836478,5.001724137931035,71.58452333706576,18.90880503144654,31.67625,9.0,0.0,14.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-26,25.576415094339623,5.676491228070176,71.63995906252106,19.50125,31.65471698113208,9.0,0.0,9.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
TN,2007-06-27,25.61073619631902,3.570397111913357,70.59323479890256,19.141717791411043,32.079754601226995,10.0,2.0,7.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-06-28,25.8,4.794076655052265,70.03581141785234,19.566666666666663,32.02085889570552,8.0,0.0,14.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
TN,2007-06-29,26.026543209876543,5.020136518771332,73.46945679519635,19.91604938271605,32.13703703703703,10.0,1.0,13.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0
TN,2007-06-30,25.395394736842103,6.534020618556701,75.88749038451115,19.26644736842105,31.524342105263155,8.0,1.0,7.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-01,25.046451612903223,2.7112244897959186,76.13711223928878,19.618064516129035,30.450641025641023,12.0,2.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-02,23.72625,4.715,62.535572897462565,18.52,28.9325,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-03,23.14937106918239,0.3659016393442623,66.23454711663685,17.133962264150945,29.164779874213835,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-04,24.26176470588236,0.0822950819672131,67.38764177838934,18.207189542483658,30.316339869281045,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-05,25.192500000000003,0.5705128205128205,66.86589049943129,19.091875,31.28509316770186,9.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-06,25.750632911392405,3.020447284345048,71.71678988209104,19.80189873417721,31.699367088607595,8.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-07,25.262820512820515,2.3932475884244373,71.22568043081968,19.42692307692308,31.098717948717947,8.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-08,25.03774193548387,0.930448717948718,65.6801155073046,18.62,31.46410256410256,11.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-09,26.102439024390247,0.7346504559270516,67.61427097910551,19.433536585365854,32.77134146341464,8.0,0.0,15.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-10,25.849382716049384,5.189149560117302,79.00774540634114,20.30493827160494,31.393827160493828,10.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-11,24.637962962962963,9.910335195530726,78.64557272132475,20.1,29.175925925925927,11.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-12,22.53553459119497,2.9521367521367523,62.70217476501899,15.864150943396227,29.211875,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TN,2007-07-13,22.45471698113208,0.3046109510086455,68.35586280667631,16.90377358490566,28.00566037735849,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-14,22.86823899371069,0.3005698005698006,70.43564269265411,16.932704402515725,28.803773584905663,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-15,24.4753125,0.4818965517241379,69.62489478129648,18.273125,30.6775,8.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-16,24.994099378881987,1.6758333333333333,71.33379937715584,19.09689440993789,30.89130434782609,7.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-17,25.287106918239,2.3589041095890413,72.54385894956384,19.447798742138364,31.126415094339624,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-18,25.68258064516129,2.3522666666666665,73.95205964049191,20.15806451612903,31.21730769230769,8.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-19,26.54025157232704,2.284736842105263,70.00873022217819,20.826415094339623,32.254088050314465,7.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-20,25.641509433962263,5.427648578811369,71.39038137550507,19.838993710691824,31.4440251572327,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-21,22.02147435897436,0.8584450402144772,57.562922602330936,14.926923076923076,29.116025641025644,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-22,21.2859872611465,0.0926630434782608,52.857120410723205,13.809554140127387,28.762420382165605,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-23,21.83043478260869,0.7867875647668393,60.40694552510884,14.750310559006213,28.910559006211184,8.0,0.0,6.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-24,22.6325,2.8661654135338344,69.4728298810576,16.411875000000002,28.853125,10.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-25,23.19320987654321,11.44490291262136,75.34447583154606,17.637654320987654,28.748765432098768,10.0,3.0,10.0,0.0,1.0,0.0,8.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
TN,2007-07-26,23.743827160493822,6.664179104477612,72.30510765153092,17.86913580246914,29.61851851851852,9.0,3.0,4.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-27,25.024213836477987,1.5192019950124689,70.3552835911686,19.028930817610064,31.030625,9.0,1.0,4.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-28,25.658227848101262,12.69128329297821,73.1326539133105,20.627848101265823,30.68860759493671,6.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-29,25.60817610062893,3.00125,74.2509912184937,20.437106918238992,30.779245283018867,10.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-30,25.460377358490565,0.3751256281407035,68.40752944915653,19.818867924528305,31.101886792452827,9.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-07-31,25.99,1.1482758620689657,66.97170448333108,20.040625,31.939375,10.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-01,26.456129032258065,0.6968523002421307,65.69362317558115,20.108387096774194,32.803870967741936,11.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-02,26.699367088607595,2.268544600938967,71.28226873804702,20.05443037974684,33.34430379746835,11.0,1.0,10.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-03,26.70345911949686,1.201913875598086,69.49966291715359,19.84779874213837,33.559119496855345,13.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-04,27.03481012658228,0.3021951219512195,65.86310249732331,20.0120253164557,34.05759493670886,10.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-05,27.7626582278481,0.5805352798053528,66.5390591830873,21.10506329113924,34.42025316455696,10.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-06,28.306832298136644,0.3966507177033493,63.935168993672185,21.91055900621118,34.70310559006211,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-07,28.76134969325153,0.0377358490566037,62.50160624030688,22.18036809815951,35.34233128834356,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-08,29.26310975609756,0.05,60.24665070340176,22.489634146341466,36.03658536585366,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-09,29.473006134969328,0.0323741007194244,59.56368039252566,22.16932515337423,36.77668711656442,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-10,29.70153374233129,0.013012048192771,56.79994415574853,22.50552147239264,36.89754601226994,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-11,27.88702531645569,0.0,53.97953082576425,20.103164556962028,35.67088607594937,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-12,27.2253125,0.0,51.71705196098052,18.835,35.615625,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-13,27.27267080745341,0.0073286052009456,53.22039914411773,18.50931677018633,36.0360248447205,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-14,27.5765625,0.1224824355971896,54.90237593911361,19.10875,36.044375,8.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-15,28.246932515337424,0.0,49.429449920355744,19.60306748466257,36.890797546012266,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-16,29.597826086956523,0.0301435406698564,49.30020110719247,20.60496894409938,38.59068322981366,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-17,29.88549382716049,0.3163120567375886,54.62491429810451,21.79753086419753,37.98780487804878,4.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-18,28.08788819875776,0.3397619047619047,53.60678892342994,19.919254658385093,36.256521739130434,4.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-19,28.259627329192547,0.5293975903614457,58.62752104808578,20.539751552795032,35.97950310559006,1.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-20,28.5783950617284,2.102528735632184,57.307742441701336,21.6679012345679,35.48888888888889,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-21,28.648447204968942,0.05303738317757,54.58950785942225,21.990062111801244,35.30683229813664,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-22,29.0377358490566,0.3341860465116279,55.00218296035415,21.426415094339625,36.64905660377358,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-23,29.539440993788823,0.0473317865429234,53.08516592853391,21.235403726708075,37.84347826086957,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-24,29.7358024691358,0.6786046511627907,50.89321047025073,21.503703703703703,37.967901234567904,3.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-25,28.96962025316456,9.322779043280182,57.02445069394159,21.275949367088607,36.663291139240506,4.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-26,27.5146875,4.60894495412844,61.87155289769738,20.49125,34.538125,6.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-27,26.929878048780488,0.4473684210526316,55.02121036283866,19.65670731707317,34.203048780487805,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-28,27.729938271604937,0.6942922374429223,58.5927988615684,20.65,34.809876543209874,3.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-29,27.558484848484845,1.8028953229398663,70.02211846196828,21.504848484848488,33.61212121212121,9.0,1.0,14.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-30,26.1615625,6.717570498915402,74.91768830192895,21.14099378881988,31.17875,9.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2007-08-31,25.565838509316773,1.9237875288683604,65.47384619403502,20.14444444444445,30.996894409937887,7.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2007-09-01,24.88512658227848,0.3758782201405152,60.012512807890936,18.43670886075949,31.333544303797467,5.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
